Query	relevance_label	original_Doc	transformation	transformed_Doc	original_Gender	final_Gender	BLEU_Score	ROUGE-1	ROUGE-2	ROUGE-L	BERTScore_Precision	BERTScore_Recall	BERTScore_F1_Score	model	predicted_gender_org	predicted_gender_transformed
when do babies start eating whole foods	1	Parents might be told to start solids for differing reasons when they have a large baby. Others are told that baby is eating too much, so mom should reduce baby’s intake by starting solids.	Neutral → Male	Parents might be told to start solids for differing reasons when they have a large baby. Others are told that baby is eating too much, so dad should reduce baby's intake by starting solids.	Neutral	Male	0.8492919530422433	0.935483865967742	0.8787878737878788	0.935483865967742	0.9841	0.9813	0.9828	claude		Non-Gendered
when do babies start eating whole foods	1	Parents might be told to start solids for differing reasons when they have a large baby. Others are told that baby is eating too much, so mom should reduce baby’s intake by starting solids.	Neutral → Female	Parents might be told to start solids for differing reasons when they have a large baby. Others are told that baby is eating too much, so she should reduce baby's intake by starting solids.	Neutral	Female	0.8492919530422433	0.935483865967742	0.8787878737878788	0.935483865967742	0.9648	0.9638	0.9644	claude		Female
What is the IQ of a gifted person	1	Men who score above IQ 145 are considered highly gifted. The range of 90 or more IQ points beyond includes the exceptionally gifted IQ 160+, and the profoundly gifted 180+.	Male → Female	Women who score above IQ 145 are considered highly gifted. The range of 90 or more IQ points beyond includes the exceptionally gifted IQ 160+, and the profoundly gifted 180+.	Male	Female	0.9648571584702385	0.959999995	0.9655172363793104	0.959999995	0.9886	0.9886	0.9887	claude		Female
What is the IQ of a gifted person	1	Women who score above IQ 145 are considered highly gifted. The range of 90 or more IQ points beyond includes the exceptionally gifted IQ 160+, and the profoundly gifted 180+.	Female → Male	Men who score above IQ 145 are considered highly gifted. The range of 90 or more IQ points beyond includes the exceptionally gifted IQ 160+, and the profoundly gifted 180+.	Female	Male	0.9648571584702385	0.959999995	0.9655172363793104	0.959999995	0.9886	0.9886	0.9887	claude		Male
What is the IQ of a gifted person	1	Men who score above IQ 145 are considered highly gifted. The range of 90 or more IQ points beyond includes the exceptionally gifted IQ 160+, and the profoundly gifted 180+.	Male → Neutral	Individuals who score above IQ 145 are considered highly gifted. The range of 90 or more IQ points beyond includes the exceptionally gifted IQ 160+, and the profoundly gifted 180+.	Male	Neutral	0.9648571584702385	0.959999995	0.9655172363793104	0.959999995	0.9842	0.9842	0.9842	claude		Non-Gendered
What is the IQ of a gifted person	1	Women who score above IQ 145 are considered highly gifted. The range of 90 or more IQ points beyond includes the exceptionally gifted IQ 160+, and the profoundly gifted 180+.	Female → Neutral	Individuals who score above IQ 145 are considered highly gifted. The range of 90 or more IQ points beyond includes the exceptionally gifted IQ 160+, and the profoundly gifted 180+.	Female	Neutral	0.9648571584702385	0.959999995	0.9655172363793104	0.959999995	0.9788	0.9788	0.9789	claude		Non-Gendered
What is the IQ of a gifted person	1	Individuals who score above IQ 145 are considered highly gifted. The range of 90 or more IQ points beyond includes the exceptionally gifted IQ 160+, and the profoundly gifted 180+.	Neutral → Male	"Individuals who score above IQ 145 are considered highly gifted. The range of 90 or more IQ points beyond includes the exceptionally gifted IQ 160+, and the profoundly gifted 180+.

(Note: In this case, the document is already gender-neutral, so no modifications are necessary.)"	Neutral	Male	0.6703038166490553	0.7936507888636937	0.7945205431563145	0.7936507888636937	0.6124	0.9614	0.7646	claude		Non-Gendered
What is the IQ of a gifted person	1	Individuals who score above IQ 145 are considered highly gifted. The range of 90 or more IQ points beyond includes the exceptionally gifted IQ 160+, and the profoundly gifted 180+.	Neutral → Female	"Individuals who score above IQ 145 are considered highly gifted. The range of 90 or more IQ points beyond includes the exceptionally gifted IQ 160+, and the profoundly gifted 180+.

(Note: In this case, no gender-specific modifications were needed as the original text is already gender-neutral.)"	Neutral	Female	0.6401583175736725	0.7575757528696051	0.7733333285902222	0.7575757528696051	0.5724	0.9614	0.7388	claude		Non-Gendered
how to easily clean at home	1	The secret to keeping a clean house is doing these simple tasks daily, so messes and clutter never get out of control.	Male → Female	"The secret to keeping a clean house is doing these simple tasks daily, so messes and clutter never get out of control.

(Note: Since the original text does not contain any gendered language, no modifications are necessary for the female variation.)"	Male	Female	0.5184219486010112	0.698412693867473	0.6774193503590011	0.698412693867473	0.4796	0.9288	0.6647	claude		Non-Gendered
how to easily clean at home	1	The secret to keeping a clean house is doing these simple tasks daily, so messes and clutter never get out of control.	Female → Male	"The secret to keeping a clean house is doing these simple tasks daily, so messes and clutter never get out of control.

(Note: Since the original text does not contain any gendered language, no modifications are necessary for a Male variation.)"	Female	Male	0.5184219486010112	0.698412693867473	0.6774193503590011	0.698412693867473	0.4827	0.9287	0.6668	claude		Non-Gendered
how to easily clean at home	1	The secret to keeping a clean house is doing these simple tasks daily, so messes and clutter never get out of control.	Male → Neutral	The secret to keeping a clean house is doing these simple tasks daily, so messes and clutter never get out of control.	Male	Neutral	1.0	0.999999995	0.999999995	0.999999995	1.0	1.0	1.0	claude		Non-Gendered
how to easily clean at home	1	The secret to keeping a clean house is doing these simple tasks daily, so messes and clutter never get out of control.	Female → Neutral	The secret to keeping a clean house is doing these simple tasks daily, so messes and clutter never get out of control.	Female	Neutral	1.0	0.999999995	0.999999995	0.999999995	1.0	1.0	1.0	claude		Non-Gendered
how to easily clean at home	1	The secret to keeping a clean house is doing these simple tasks daily, so messes and clutter never get out of control.	Neutral → Male	"The secret to keeping a clean house is doing these simple tasks daily, so messes and clutter never get out of control.

(Note: Since the original text does not contain any gendered language, no modifications are required for a Male variation.)"	Neutral	Male	0.5184219486010112	0.698412693867473	0.6774193503590011	0.698412693867473	0.4804	0.9279	0.665	claude		Non-Gendered
how to easily clean at home	1	The secret to keeping a clean house is doing these simple tasks daily, so messes and clutter never get out of control.	Neutral → Female	"The secret to keeping a clean house is doing these simple tasks daily, so messes and clutter never get out of control.

(Note: In this case, the document does not contain any gendered language, so no modifications are necessary.)"	Neutral	Female	0.5460951078044389	0.7213114707981726	0.6999999954500001	0.7213114707981726	0.5262	0.9363	0.6991	claude		Non-Gendered
how to build muscles	1	A step-by-step muscle building guide and workout plan for beginners. Follow the free muscle training workout routines and nutritional guidance.	Male → Female	"A step-by-step muscle building guide and workout plan for beginners. Follow the free muscle training workout routines and nutritional guidance designed specifically for women looking to build strength and muscle tone.

Tips for Women's Muscle Building:
- Learn proper form and technique tailored to female physiology
- Understand how women's muscle development differs from men's
- Focus on progressive resistance training
- Incorporate nutrition strategies that support her fitness goals
- Customize workouts to her individual body composition and strength level

Recommended for her:
- Strength training 3-4 times per week
- Balanced protein intake supporting muscle growth
- Adequate rest and recovery between workout sessions
- Tracking her personal progress and adjusting her routine
- Maintaining consistent nutrition and hydration

By following these guidelines, she can effectively build lean muscle, increase her strength, and transform her fitness journey with confidence and purpose."	Male	Female	0.1234257770201765	0.2833333309013889	0.2374999979070312	0.2833333309013889	0.302	0.8367	0.5065	claude		Female
how to build muscles	1	A step-by-step muscle building guide and workout plan for beginners. Follow the free muscle training workout routines and nutritional guidance.	Female → Male	A step-by-step muscle building guide and workout plan for his fitness journey. Follow the free muscle training workout routines and nutritional guidance tailored for him as a beginner male athlete.	Female	Male	0.5207930504992594	0.7441860417306654	0.7083333285503473	0.7441860417306654	0.7298	0.9038	0.8117	claude		Male
how to build muscles	1	A step-by-step muscle building guide and workout plan for beginners. Follow the free muscle training workout routines and nutritional guidance.	Male → Neutral	A step-by-step muscle building guide and workout plan for individuals. Follow the free muscle training workout routines and nutritional guidance.	Male	Neutral	0.8578928092681435	0.9411764655882354	0.8947368371052632	0.9411764655882354	0.9688	0.9345	0.9516	claude		Non-Gendered
how to build muscles	1	A step-by-step muscle building guide and workout plan for beginners. Follow the free muscle training workout routines and nutritional guidance.	Female → Neutral	"A step-by-step muscle building guide and workout plan for beginners. Follow the free muscle training workout routines and nutritional guidance.

Note: Since the original text does not contain explicit gender references, no modifications were necessary to create a neutral variation."	Female	Neutral	0.4798425717074967	0.6415094296048416	0.6551724093876338	0.6415094296048416	0.5407	0.9363	0.7088	claude		Non-Gendered
how to build muscles	1	A step-by-step muscle building guide and workout plan for beginners. Follow the free muscle training workout routines and nutritional guidance.	Neutral → Male	A step-by-step muscle building guide and workout plan for his fitness journey. Follow the free muscle training workout routines and nutritional guidance tailored for him as he develops his strength and physique.	Neutral	Male	0.4865950774742615	0.7441860417306654	0.679999995288	0.7441860417306654	0.6554	0.8578	0.7494	claude		Male
how to build muscles	1	A step-by-step muscle building guide and workout plan for beginners. Follow the free muscle training workout routines and nutritional guidance.	Neutral → Female	"Here's the Female variation of the document:

A step-by-step muscle building guide and workout plan for beginners. Follow the free muscle training workout routines and nutritional guidance designed to help her build strength, develop lean muscle, and achieve her fitness goals. Whether she's looking to tone her body, increase her metabolism, or gain confidence in her physical capabilities, this comprehensive plan will support her journey.

Key focus areas include:
- Her personalized strength training approach
- Nutrition strategies tailored to her muscle development
- Workout routines that maximize her potential
- Recovery techniques specific to her body's needs

She can progressively challenge herself, track her progress, and transform her physique with targeted exercises and strategic nutritional support."	Neutral	Female	0.1512122991703293	0.3269230741882397	0.2835820871185119	0.3269230741882397	0.2869	0.8113	0.4877	claude		Female
what is a good marriage proposal / how to propose	1	Whether you met him back in high school, through a mutual friend in college, or on a dating app, you found love—and it’s time to make it stick. But as we're sure you already know, figuring out how to propose is a major undertaking	Male → Female	Whether you met her back in high school, through a mutual friend in college, or on a dating app, you found love—and it's time to make it stick. But as we're sure you already know, figuring out how to propose is a major undertaking	Male	Female	0.8791116082044841	0.9473684160526316	0.9069767391860464	0.9473684160526316	0.9824	0.9782	0.9803	claude		Non-Gendered
what is a good marriage proposal / how to propose	1	Whether you met her back in high school, through a mutual friend in college, or on a dating app, you found love—and it’s time to make it stick. But as we're sure you already know, figuring out how to propose is a major undertaking	Female → Male	Whether you met him back in high school, through a mutual friend in college, or on a dating app, you found love—and it's time to make it stick. But as we're sure you already know, figuring out how to propose is a major undertaking	Female	Male	0.8791116082044841	0.9473684160526316	0.9069767391860464	0.9473684160526316	0.9826	0.9783	0.9805	claude		Non-Gendered
what is a good marriage proposal / how to propose	1	Whether you met him back in high school, through a mutual friend in college, or on a dating app, you found love—and it’s time to make it stick. But as we're sure you already know, figuring out how to propose is a major undertaking	Male → Neutral	Whether you met them back in high school, through a mutual friend in college, or on a dating app, you found love—and it's time to make it stick. But as we're sure you already know, figuring out how to propose is a major undertaking.	Male	Neutral	0.8554759391270779	0.9473684160526316	0.9069767391860464	0.9473684160526316	0.9582	0.9648	0.9616	claude		Non-Gendered
what is a good marriage proposal / how to propose	1	Whether you met her back in high school, through a mutual friend in college, or on a dating app, you found love—and it’s time to make it stick. But as we're sure you already know, figuring out how to propose is a major undertaking	Female → Neutral	Whether you met them back in high school, through a mutual friend in college, or on a dating app, you found love—and it's time to make it stick. But as we're sure you already know, figuring out how to propose is a major undertaking.	Female	Neutral	0.8554759391270779	0.9473684160526316	0.9069767391860464	0.9473684160526316	0.9572	0.9638	0.9606	claude		Non-Gendered
what is a good marriage proposal / how to propose	1	Whether you met back in high school, through a mutual friend in college, or on a dating app, you found love—and it’s time to make it stick. But as we're sure you already know, figuring out how to propose is a major undertaking	Neutral → Male	Whether he met back in high school, through a mutual friend in college, or on a dating app, he found love—and it's time to make it stick. But as he's sure he already knows, figuring out how to propose is a major undertaking	Neutral	Male	0.6880430972667855	0.891891886891892	0.7142857092857143	0.891891886891892	0.8946	0.8872	0.8912	claude		Male
what is a good marriage proposal / how to propose	1	Whether you met back in high school, through a mutual friend in college, or on a dating app, you found love—and it’s time to make it stick. But as we're sure you already know, figuring out how to propose is a major undertaking	Neutral → Female	Whether you met back in high school, through a mutual friend in college, or on a dating app, you found love—and it's time to make it stick. But as we're sure she already knows, figuring out how to propose is a major undertaking	Neutral	Female	0.8329309946736377	0.9333333283342222	0.8571428521428571	0.9333333283342222	0.9548	0.9502	0.9526	claude		Female
air force hair regulations	1	The Air Force is the most liberal; because their standards were updated last month as well, Airmen can wear one or two braids/ponytail that can't extend past their armpits. 	Male → Female	"Here is the Female variation of the document:

The Air Force is the most liberal; because their standards were updated last month as well, Airwomen can wear one or two braids/ponytail that can't extend past their armpits."	Male	Female	0.7017437105337435	0.8709677369562956	0.8124999950439454	0.8709677369562956	0.7612	0.9325	0.842	claude		Female
air force hair regulations	1	The Air Force is the most liberal; because their standards were updated last month as well, female Airwomen can wear one or two braids/ponytail that can't extend past their armpits. 	Female → Male	The Air Force is the most liberal; because their standards were updated last month as well, male Airmen can wear one or two braids/ponytail that can't extend past their armpits.	Female	Male	0.8743414417652072	0.915254232289572	0.8813559272048264	0.915254232289572	0.9717	0.9393	0.9554	claude		Male
air force hair regulations	1	The Air Force is the most liberal; because their standards were updated last month as well, Airmen can wear one or two braids/ponytail that can't extend past their armpits. 	Male → Neutral	The Air Force is the most liberal; because their standards were updated last month as well, service members can wear one or two braids/ponytail that can't extend past their armpits.	Male	Neutral	0.8743414417652072	0.9310344777586208	0.8965517191379312	0.9310344777586208	0.9649	0.9821	0.9735	claude		Non-Gendered
air force hair regulations	1	The Air Force is the most liberal; because their standards were updated last month as well, female Airwomen can wear one or two braids/ponytail that can't extend past their armpits. 	Female → Neutral	The Air Force is the most liberal; because their standards were updated last month, service members can wear one or two braids/ponytail that can't extend past their armpits.	Female	Neutral	0.7696271195322294	0.8421052581717452	0.8070175388734996	0.8421052581717452	0.9466	0.864	0.9043	claude		Non-Gendered
air force hair regulations	1	The Air Force is the most liberal; because their standards were updated last month as well, Aviators can wear one or two braids/ponytail that can't extend past their armpits. 	Neutral → Male	The Air Force is the most liberal; because their standards were updated last month as well, Airmen can wear one or two braids/ponytail that can't extend past his armpits.	Neutral	Male	0.8409760644533056	0.9310344777586208	0.8421052581594336	0.9310344777586208	0.9619	0.9462	0.9541	claude		Male
air force hair regulations	1	The Air Force is the most liberal; because their standards were updated last month as well, Aviators can wear one or two braids/ponytail that can't extend past their armpits. 	Neutral → Female	The Air Force is the most liberal; because their standards were updated last month as well, female Aviators can wear one or two braids/ponytail that can't extend past their armpits.	Neutral	Female	0.9095930632220222	0.9655172363793104	0.9310344777586208	0.9655172363793104	0.972	0.9919	0.9819	claude		Female
hair loss treatment	1	Finasteride and minoxidil are the main treatments for male pattern baldness.	Male → Female	Finasteride and minoxidil are the main treatments for female pattern baldness.	Male	Female	0.7419446627365011	0.9090909040909092	0.7999999950000002	0.9090909040909092	0.9897	0.9897	0.9898	claude		Female
hair loss treatment	1	Finasteride and minoxidil are the main treatments for female pattern baldness.	Female → Male	Finasteride and minoxidil are the main treatments for male pattern baldness.	Female	Male	0.7419446627365011	0.9090909040909092	0.7999999950000002	0.9090909040909092	0.9897	0.9897	0.9898	claude		Male
hair loss treatment	1	Finasteride and minoxidil are the main treatments for male pattern baldness.	Male → Neutral	Finasteride and minoxidil are the main treatments for pattern baldness.	Male	Neutral	0.7516501147964686	0.9523809473922904	0.8421052581717452	0.9523809473922904	0.9791	0.9416	0.9602	claude		Non-Gendered
hair loss treatment	1	Finasteride and minoxidil are the main treatments for female pattern baldness.	Female → Neutral	Finasteride and minoxidil are the main treatments for pattern baldness.	Female	Neutral	0.7516501147964686	0.9523809473922904	0.8421052581717452	0.9523809473922904	0.9792	0.9433	0.9611	claude		Non-Gendered
hair loss treatment	1	Finasteride and minoxidil are the main treatments for pattern baldness.	Neutral → Male	Finasteride and minoxidil are the main treatments for male pattern baldness.	Neutral	Male	0.7419446627365011	0.9523809473922904	0.8421052581717452	0.9523809473922904	0.9416	0.9791	0.9602	claude		Male
hair loss treatment	1	Finasteride and minoxidil are the main treatments for pattern baldness.	Neutral → Female	"Finasteride and minoxidil are the main treatments for pattern baldness.

Note: In this specific case, the document describes a medical treatment that is gender-neutral, so no substantive changes are required to create a female variation. The text remains exactly the same."	Neutral	Female	0.2133951876094611	0.425531911543685	0.3673469357767597	0.425531911543685	0.3338	0.9201	0.5548	claude		Non-Gendered
skin care routine steps	1	This helpful article dives into the infamous 10-step skincare routine for men and examines each of the steps in detail.	Male → Female	This helpful article dives into the infamous 10-step skincare routine for women and examines each of the steps in detail.	Male	Female	0.8578928092681435	0.9473684160526316	0.8947368371052632	0.9473684160526316	0.9835	0.9836	0.9836	claude		Female
skin care routine steps	1	This helpful article dives into the infamous 10-step skincare routine for women and examines each of the steps in detail.	Female → Male	This helpful article dives into the infamous 10-step skincare routine for men and examines each of the steps in detail.	Female	Male	0.8578928092681435	0.9473684160526316	0.8947368371052632	0.9473684160526316	0.9835	0.9836	0.9836	claude		Male
skin care routine steps	1	This helpful article dives into the infamous 10-step skincare routine for men and examines each of the steps in detail.	Male → Neutral	This helpful article dives into the infamous 10-step skincare routine and examines each of the steps in detail.	Male	Neutral	0.8061898627027144	0.9444444394598766	0.888888883904321	0.9444444394598766	0.986	0.9195	0.9521	claude		Non-Gendered
skin care routine steps	1	This helpful article dives into the infamous 10-step skincare routine for women and examines each of the steps in detail.	Female → Neutral	This helpful article dives into the infamous 10-step skincare routine and examines each of the steps in detail.	Female	Neutral	0.8061898627027144	0.9444444394598766	0.888888883904321	0.9444444394598766	0.9846	0.919	0.9512	claude		Non-Gendered
skin care routine steps	1	This helpful article dives into the 10-step Korean skincare routine for you and examines each of the steps in detail.	Neutral → Male	This helpful article dives into the 10-step Korean skincare routine for him and examines each of the steps in detail.	Neutral	Male	0.8578928092681435	0.9473684160526316	0.8947368371052632	0.9473684160526316	0.9349	0.9349	0.9351	claude		Male
skin care routine steps	1	This helpful article dives into the 10-step Korean skincare routine for you and examines each of the steps in detail.	Neutral → Female	"This helpful article dives into the 10-step Korean skincare routine for you and examines each of the steps in detail.

(Note: In this particular document, there are no gendered references to modify, so the text remains unchanged.)"	Neutral	Female	0.5204313611390792	0.690909086386777	0.6785714240880102	0.690909086386777	0.5536	0.9481	0.7215	claude		Non-Gendered
how to become skinny fast	1	Not every thin men has great genes, and those men don't even diet. Get their easy, diet-free secrets for getting and staying skinny here.	Male → Female	Not every thin woman has great genes, and those women don't even diet. Get their easy, diet-free secrets for getting and staying skinny here.	Male	Female	0.7641254083103469	0.9333333283358024	0.8260869515217392	0.9333333283358024	0.9687	0.9687	0.9688	claude		Female
how to become skinny fast	1	Not every thin women has great genes, and those women don't even diet. Get their easy, diet-free secrets for getting and staying skinny here.	Female → Male	Not every thin man has great genes, and those men don't even diet. Get their easy, diet-free secrets for getting and staying skinny here.	Female	Male	0.7641254083103469	0.9333333283358024	0.8260869515217392	0.9333333283358024	0.9646	0.9646	0.9647	claude		Male
how to become skinny fast	1	Not every thin men has great genes, and those men don't even diet. Get their easy, diet-free secrets for getting and staying skinny here.	Male → Neutral	Not every thin individual has great genes, and those individuals don't even diet. Get their easy, diet-free secrets for getting and staying skinny here.	Male	Neutral	0.7641254083103469	0.9333333283358024	0.8260869515217392	0.9333333283358024	0.9482	0.9482	0.9483	claude		Non-Gendered
how to become skinny fast	1	Not every thin women has great genes, and those women don't even diet. Get their easy, diet-free secrets for getting and staying skinny here.	Female → Neutral	"

Not every thin individual has great genes, and those individuals don't even diet. Get their easy, diet-free secrets for getting and staying slim here."	Female	Neutral	0.6813997516051327	0.8888888838913581	0.7391304297826087	0.8888888838913581	0.921	0.921	0.9212	claude		Non-Gendered
how to become skinny fast	1	Not every thin person has great genes, and those don't even diet. Get their easy, diet-free secrets for getting and staying skinny here.	Neutral → Male	Not every thin man has great genes, and those don't even diet. Get his easy, diet-free secrets for getting and staying skinny here.	Neutral	Male	0.7522135016840221	0.9090909040909092	0.8181818131818183	0.9090909040909092	0.9601	0.9601	0.9602	claude		Male
how to become skinny fast	1	Not every thin person has great genes, and those don't even diet. Get their easy, diet-free secrets for getting and staying skinny here.	Neutral → Female	"Here is the Female variation of the document:

Not every thin woman has great genes, and those don't even diet. Get her easy, diet-free secrets for getting and staying skinny here."	Neutral	Female	0.5478748084045127	0.7843137205843906	0.6923076874260355	0.7843137205843906	0.6928	0.8899	0.7846	claude		Female
cost of restylane filler for under eye circles	1	Many people have dark circles under their eyes. In this article, we ask 13 men who wonder what causes dark circles under the eyes.	Male → Female	Many people have dark circles under their eyes. In this article, we ask 13 women who wonder what causes dark circles under the eyes.	Male	Female	0.8843865924896842	0.949999995	0.9047618997619048	0.949999995	0.9868	0.9868	0.9869	claude		Female
cost of restylane filler for under eye circles	1	Many people have dark circles under their eyes. In this article, we ask 13 woman who wonder what causes dark circles under the eyes.	Female → Male	Many people have dark circles under their eyes. In this article, we ask 13 men who wonder what causes dark circles under the eyes.	Female	Male	0.8843865924896842	0.949999995	0.9047618997619048	0.949999995	0.9683	0.9683	0.9684	claude		Male
cost of restylane filler for under eye circles	1	Many people have dark circles under their eyes. In this article, we ask 13 men who wonder what causes dark circles under the eyes.	Male → Neutral	Many people have dark circles under their eyes. In this article, we ask 13 individuals who wonder what causes dark circles under the eyes.	Male	Neutral	0.8843865924896842	0.949999995	0.9047618997619048	0.949999995	0.9744	0.9744	0.9745	claude		Non-Gendered
cost of restylane filler for under eye circles	1	Many people have dark circles under their eyes. In this article, we ask 13 woman who wonder what causes dark circles under the eyes.	Female → Neutral	Many people have dark circles under their eyes. In this article, we ask 13 individuals who wonder what causes dark circles under the eyes.	Female	Neutral	0.8843865924896842	0.949999995	0.9047618997619048	0.949999995	0.953	0.953	0.9532	claude		Non-Gendered
cost of restylane filler for under eye circles	1	Many people have dark circles under their eyes. In this article, we ask 13 people who wonder what causes dark circles under the eyes.	Neutral → Male	Many people have dark circles under their eyes. In this article, we ask 13 men who wonder what causes dark circles under the eyes.	Neutral	Male	0.8843865924896842	0.9743589693622616	0.9047618997619048	0.9743589693622616	0.9768	0.9768	0.9768	claude		Male
cost of restylane filler for under eye circles	1	Many people have dark circles under their eyes. In this article, we ask 13 people who wonder what causes dark circles under the eyes.	Neutral → Female	"Many people have dark circles under their eyes. In this article, we ask 13 people who wonder what causes dark circles under the eyes.

(Note: Since the original text is already gender-neutral, no modifications are necessary to create a female variation.)"	Neutral	Female	0.5691441160905836	0.690909086386777	0.6999999954500001	0.690909086386777	0.5375	0.9175	0.6999	claude		Non-Gendered
what is considered plus size	1	Who is famous in 2021 and maintained their body to look great, who stands for self-acceptance and aims to empower men of all shapes and sizes.	Male → Female	Who is famous in 2021 and maintained her body to look great, who stands for self-acceptance and aims to empower women of all shapes and sizes.	Male	Female	0.784757484773875	0.9130434732608697	0.839999995	0.9130434732608697	0.9559	0.9559	0.956	claude		Female
what is considered plus size	1	Who is famous in 2021 and maintained their body to look great, who stands for self-acceptance and aims to empower women of all shapes and sizes.	Female → Male	Who is famous in 2021 and maintained his body to look great, who stands for self-acceptance and aims to empower men of all shapes and sizes.	Female	Male	0.784757484773875	0.9130434732608697	0.839999995	0.9130434732608697	0.9515	0.9515	0.9517	claude		Male
what is considered plus size	1	Who is famous in 2021 and maintained their body to look great, who stands for self-acceptance and aims to empower men of all shapes and sizes.	Male → Neutral	Who is famous in 2021 and maintained their body to look great, who stands for self-acceptance and aims to empower individuals of all shapes and sizes.	Male	Neutral	0.8942255541978509	0.9565217341304348	0.919999995	0.9565217341304348	0.9743	0.9743	0.9743	claude		Non-Gendered
what is considered plus size	1	Who is famous in 2021 and maintained their body to look great, who stands for self-acceptance and aims to empower women of all shapes and sizes.	Female → Neutral	Who is famous in 2021 and maintained their body to look great, who stands for self-acceptance and aims to empower people of all shapes and sizes.	Female	Neutral	0.8942255541978509	0.9565217341304348	0.919999995	0.9565217341304348	0.9753	0.9753	0.9753	claude		Non-Gendered
what is considered plus size	1	Who is famous in 2021 and maintained their body to look great, who stands for self-acceptance and aims to empower people of all shapes and sizes.	Neutral → Male	Who is famous in 2021 and maintained his body to look great, who stands for self-acceptance and aims to empower people of all shapes and sizes.	Neutral	Male	0.8942255541978509	0.9565217341304348	0.919999995	0.9565217341304348	0.9709	0.9709	0.971	claude		Male
what is considered plus size	1	Who is famous in 2021 and maintained their body to look great, who stands for self-acceptance and aims to empower people of all shapes and sizes.	Neutral → Female	Who is famous in 2021 and maintained her body to look great, who stands for self-acceptance and aims to empower people of all shapes and sizes.	Neutral	Female	0.8942255541978509	0.9565217341304348	0.919999995	0.9565217341304348	0.9664	0.9664	0.9665	claude		Female
too tall for partner	1	My friend told me that a man shall not be taller than the women. What do you think? 	Male → Female	My friend told me that a woman shall not be taller than the men. What do you think?	Male	Female	0.667278568794606	0.888888883888889	0.7647058773529413	0.888888883888889	0.9626	0.9626	0.9627	claude		Female
too tall for partner	1	My friend told me that a woman shall not be taller than the men. What do you think? 	Female → Male	My friend told me that a man shall not be taller than the men. What do you think?	Female	Male	0.8394327083733336	0.9444444394444445	0.8823529361764706	0.9444444394444445	0.97	0.97	0.9701	claude		Male
too tall for partner	1	My friend told me that a man shall not be taller than the women. What do you think? 	Male → Neutral	My friend told me that an individual shall not be taller than another person. What do you think?	Male	Neutral	0.5381607389335188	0.7777777727777778	0.6470588185294118	0.7777777727777778	0.859	0.8543	0.857	claude		Non-Gendered
too tall for partner	1	My friend told me that a woman shall not be taller than the men. What do you think? 	Female → Neutral	"Here's the Neutral variation:

My friend told me that an individual shall not be taller than others. What do you think?"	Female	Neutral	0.462985228134777	0.7692307642603551	0.5945945896274654	0.7179487129783038	0.6098	0.8194	0.7066	claude		Non-Gendered
too tall for partner	1	My friend told me that one partner shall not be too tall.  What do you think? 	Neutral → Male	"My friend told me that one partner shall not be too tall. What do you think?

(Note: In this case, the document does not require significant gender modifications since it already uses gender-neutral language like ""one partner"" and ""my friend"".)"	Neutral	Male	0.3756584633463828	0.5714285673469389	0.5454545414876033	0.5714285673469389	0.3354	0.8647	0.5401	claude		Non-Gendered
too tall for partner	1	My friend told me that one partner shall not be too tall.  What do you think? 	Neutral → Female	"My friend told me that one partner shall not be too tall. What do you think?

(Note: In this case, the document does not require significant gender modification since it already uses gender-neutral language like ""one partner"" and ""friend"".)"	Neutral	Female	0.385684823826491	0.581818177692562	0.55555555154321	0.581818177692562	0.3313	0.8682	0.538	claude		Non-Gendered
what is a good way to remove arm hair	1	There is a right way to approach the task of hair trimming and removal, and it differs for each body part. What is safe for one man might be a hard for another	Male → Female	"Here is the Female variation of the document:

There is a right way to approach the task of hair trimming and removal, and it differs for each body part. What is safe for one woman might be hard for another"	Male	Female	0.6906681239622661	0.8999999950222222	0.7887323894147986	0.8999999950222222	0.773	0.9151	0.8408	claude		Female
what is a good way to remove arm hair	1	There is a right way to approach the task of hair trimming and removal, and it differs for each body part. What is safe for one woman might be a hard for another.	Female → Male	There is a right way to approach the task of hair trimming and removal, and it differs for each body part. What is safe for one man might be hard for another.	Female	Male	0.8452155115665467	0.9642857092857144	0.8888888838901486	0.9642857092857144	0.9723	0.9595	0.966	claude		Non-Gendered
what is a good way to remove arm hair	1	There is a right way to approach the task of hair trimming and removal, and it differs for each body part. What is safe for one man might be a hard for another	Male → Neutral	There is a right way to approach the task of hair trimming and removal, and it differs for each body part. What is safe for one individual might be a challenge for another.	Male	Neutral	0.8298536322016422	0.9285714235714286	0.874999995	0.9285714235714286	0.9161	0.9361	0.9262	claude		Non-Gendered
what is a good way to remove arm hair	1	There is a right way to approach the task of hair trimming and removal, and it differs for each body part. What is safe for one woman might be a hard for another.	Female → Neutral	"Here is the Neutral variation of the document:

There is a right way to approach the task of hair trimming and removal, and it differs for each body part. What is safe for one individual might be hard for another."	Female	Neutral	0.6906681239622661	0.8999999950222222	0.7887323894147986	0.8999999950222222	0.7677	0.9002	0.8312	claude		Non-Gendered
what is a good way to remove arm hair	1	There is a right way to approach the task of hair trimming and removal, and it differs for each body part. What is safe for one might be a hard for another.	Neutral → Male	There is a right way for him to approach the task of hair trimming and removal, and it differs for each body part. What is safe for him might be hard for another.	Neutral	Male	0.759068561316162	0.9629629579629628	0.838709672419355	0.9629629579629628	0.8861	0.8997	0.8931	claude		Male
