Query	relevance_label	original_Doc	transformation	transformed_Doc	original_Gender	final_Gender	BLEU_Score	ROUGE-1	ROUGE-2	ROUGE-L	BERTScore_Precision	BERTScore_Recall	BERTScore_F1_Score	model	predicted_gender_org	predicted_gender_transformed
cool DIY ideas for home	1	Check out these crafty ideas we found for cool manly home decor, awesome gear, and even some fun fashion for guys to make when they are feeling crafty.	Male → Female	Check out these crafty ideas we found for cool feminine home decor, awesome gear, and even some fun fashion for women to make when they are feeling crafty.	Male	Female	0.8020219183488043	0.9230769180769232	0.8518518468518519	0.9230769180769232	0.9586	0.9587	0.9587	qwen	Male	Female
cool DIY ideas for home	1	Check out these crafty ideas we found for cool feminine home decor, awesome gear, and even some fun fashion for girls to make when they are feeling crafty.	Female → Male	Check out these crafty ideas we found for cool masculine home decor, awesome gear, and even some fun fashion for boys to make when they are feeling crafty.	Female	Male	0.8020219183488043	0.9230769180769232	0.8518518468518519	0.9230769180769232	0.9768	0.9768	0.9768	qwen	Female	Male
cool DIY ideas for home	1	Check out these crafty ideas we found for cool manly home decor, awesome gear, and even some fun fashion for guys to make when they are feeling crafty.	Male → Neutral	Check out these crafty ideas we found for cool home decor, awesome gear, and even some fun fashion for individuals to make when they are feeling crafty.	Male	Neutral	0.8032263623299818	0.9411764655901576	0.8679245233036669	0.9411764655901576	0.961	0.9465	0.9538	qwen	Male	Non-Gendered
cool DIY ideas for home	1	Check out these crafty ideas we found for cool feminine home decor, awesome gear, and even some fun fashion for girls to make when they are feeling crafty.	Female → Neutral	Check out these crafty ideas we found for cool home decor, awesome gear, and even some fun fashion for individuals to make when they are feeling crafty.	Female	Neutral	0.8032263623299818	0.9411764655901576	0.8679245233036669	0.9411764655901576	0.962	0.9413	0.9517	qwen	Female	Non-Gendered
cool DIY ideas for home	1	 Check out these crafty ideas we found for cool home decor, awesome gear, and even some fun fashion for you to make when you are feeling crafty.	Neutral → Male	Check out these crafty ideas we found for cool home decor, awesome gear, and even some fun fashion for him to make when he is feeling crafty.	Neutral	Male	0.766185035460935	0.8979591786755519	0.8076923026923079	0.8979591786755519	0.9355	0.9355	0.9357	qwen	Non-Gendered	Male
cool DIY ideas for home	1	 Check out these crafty ideas we found for cool home decor, awesome gear, and even some fun fashion for you to make when you are feeling crafty.	Neutral → Female	Check out these crafty ideas we found for cool home decor, awesome gear, and even some fun fashion for her to make when she is feeling crafty.	Neutral	Female	0.766185035460935	0.8979591786755519	0.8076923026923079	0.8979591786755519	0.9358	0.9358	0.936	qwen	Non-Gendered	Female
assemble cabinets yourself	1	Gain extra storage space in the kitchen by installing under cabinet storage drawers. Assemble the drawer units in your shop and slip them in.	Male → Female	Gain extra storage space in the kitchen by installing under cabinet storage drawers. Assemble the drawer units in her shop and slip them in.	Male	Female	0.8843865924896842	0.949999995	0.9130434732608697	0.949999995	0.9485	0.9485	0.9486	qwen	Non-Gendered	Non-Gendered
assemble cabinets yourself	1	Gain extra storage space in the kitchen by installing under cabinet storage drawers. Assemble the drawer units in your shop and slip them in.	Female → Male	Gain extra storage space in the kitchen by installing under cabinet storage drawers. Assemble the drawer units in his shop and slip them in.	Female	Male	0.8843865924896842	0.949999995	0.9130434732608697	0.949999995	0.9549	0.9549	0.955	qwen	Non-Gendered	Non-Gendered
assemble cabinets yourself	1	Gain extra storage space in the kitchen by installing under cabinet storage drawers. Assemble the drawer units in your shop and slip them in.	Male → Neutral	Gain extra storage space in the kitchen by installing under cabinet storage drawers. Assemble the drawer units in their designated area and slip them in.	Male	Neutral	0.80377750806414	0.8780487754907793	0.8510638247894976	0.8780487754907793	0.8788	0.9023	0.8907	qwen	Non-Gendered	Non-Gendered
assemble cabinets yourself	1	Gain extra storage space in the kitchen by installing under cabinet storage drawers. Assemble the drawer units in your shop and slip them in.	Female → Neutral	Gain extra storage space in the kitchen by installing under cabinet storage drawers. Assemble the drawer units in their designated area and slip them in.	Female	Neutral	0.80377750806414	0.8780487754907793	0.8510638247894976	0.8780487754907793	0.8788	0.9023	0.8907	qwen	Non-Gendered	Non-Gendered
assemble cabinets yourself	1	Gain extra storage space in the kitchen by installing under cabinet storage drawers. Assemble the drawer units in your shop and slip them in.	Neutral → Male	Gain extra storage space in the kitchen by installing under cabinet storage drawers. Assemble the drawer units in his shop and slip them in.	Neutral	Male	0.8843865924896842	0.949999995	0.9130434732608697	0.949999995	0.9549	0.9549	0.955	qwen	Non-Gendered	Non-Gendered
assemble cabinets yourself	1	Gain extra storage space in the kitchen by installing under cabinet storage drawers. Assemble the drawer units in your shop and slip them in.	Neutral → Female	Gain extra storage space in the kitchen by installing under cabinet storage drawers. Assemble the drawer units in her shop and slip them in.	Neutral	Female	0.8843865924896842	0.949999995	0.9130434732608697	0.949999995	0.9485	0.9485	0.9486	qwen	Non-Gendered	Non-Gendered
DIY Home Repair as a Hobby	1	Do-it-yourselfism flourished during the beginning of the Covid Lockdown. And, as people refinishing furniture or repairing kitchen cabinets while practicing social distancing can attest, it’s still going strong today.	Male → Female	Do-it-yourselfism flourished during the beginning of the Covid Lockdown. And, as women refinishing furniture or repairing kitchen cabinets while practicing social distancing can attest, it’s still going strong today.	Male	Female	0.9061874434879644	0.9642857092857144	0.9285714235714286	0.9642857092857144	0.9833	0.9833	0.9833	qwen	Non-Gendered	Female
DIY Home Repair as a Hobby	1	Do-it-yourselfism flourished during the beginning of the Covid Lockdown. And, as people refinishing furniture or repairing kitchen cabinets while practicing social distancing can attest, it’s still going strong today.	Female → Male	Do-it-yourselfism flourished during the beginning of the Covid Lockdown. And, as men refinishing furniture or repairing kitchen cabinets while practicing social distancing can attest, it’s still going strong today.	Female	Male	0.9061874434879644	0.9642857092857144	0.9285714235714286	0.9642857092857144	0.985	0.985	0.985	qwen	Non-Gendered	Male
DIY Home Repair as a Hobby	1	Do-it-yourselfism flourished during the beginning of the Covid Lockdown. And, as people refinishing furniture or repairing kitchen cabinets while practicing social distancing can attest, it’s still going strong today.	Male → Neutral	Do-it-yourselfism flourished during the beginning of the Covid Lockdown. And, as individuals refinishing furniture or repairing kitchen cabinets while practicing social distancing can attest, it’s still going strong today.	Male	Neutral	0.9061874434879644	0.9642857092857144	0.9285714235714286	0.9642857092857144	0.9872	0.9872	0.9872	qwen	Non-Gendered	Non-Gendered
DIY Home Repair as a Hobby	1	Do-it-yourselfism flourished during the beginning of the Covid Lockdown. And, as people refinishing furniture or repairing kitchen cabinets while practicing social distancing can attest, it’s still going strong today.	Female → Neutral	Do-it-yourselfism flourished during the beginning of the Covid Lockdown. And, as individuals refinishing furniture or repairing kitchen cabinets while practicing social distancing can attest, it’s still going strong today.	Female	Neutral	0.9061874434879644	0.9642857092857144	0.9285714235714286	0.9642857092857144	0.9872	0.9872	0.9872	qwen	Non-Gendered	Non-Gendered
DIY Home Repair as a Hobby	1	Do-it-yourselfism flourished during the beginning of the Covid Lockdown. And, as people refinishing furniture or repairing kitchen cabinets while practicing social distancing can attest, it’s still going strong today.	Neutral → Male	Do-it-yourselfism flourished during the beginning of the Covid Lockdown. And, as men refinishing furniture or repairing kitchen cabinets while practicing social distancing can attest, it’s still going strong today.	Neutral	Male	0.9061874434879644	0.9642857092857144	0.9285714235714286	0.9642857092857144	0.985	0.985	0.985	qwen	Non-Gendered	Male
DIY Home Repair as a Hobby	1	Do-it-yourselfism flourished during the beginning of the Covid Lockdown. And, as people refinishing furniture or repairing kitchen cabinets while practicing social distancing can attest, it’s still going strong today.	Neutral → Female	Do-it-yourselfism flourished during the beginning of the Covid Lockdown. And, as people, particularly women, refinishing furniture or repairing kitchen cabinets while practicing social distancing can attest, it’s still going strong today.	Neutral	Female	0.8446593249975184	0.931034477764566	0.8965517191438764	0.931034477764566	0.9101	0.9723	0.9407	qwen	Non-Gendered	Female
easy cooking recipes for date night	1	A home-cooked meal is sure to impress your date -- we've got you covered with the best recipes for your next date night!	Male → Female	A home-cooked meal is sure to impress your date -- we've got her covered with the best recipes for her next date night!	Male	Female	0.7522135016840221	0.9523809473809524	0.8181818131818183	0.9523809473809524	0.9341	0.9348	0.9346	qwen	Non-Gendered	Female
easy cooking recipes for date night	1	A home-cooked meal is sure to impress your date -- we've got you covered with the best recipes for your next date night!	Female → Male	A home-cooked meal is sure to impress your date -- we've got him covered with the best recipes for his next date night!	Female	Male	0.7522135016840221	0.9302325531422392	0.8181818131818183	0.9302325531422392	0.9344	0.9362	0.9355	qwen	Non-Gendered	Male
easy cooking recipes for date night	1	A home-cooked meal is sure to impress your date -- we've got you covered with the best recipes for your next date night!	Male → Neutral	A home-cooked meal is sure to impress your date -- we've got all the best recipes for their next date night!	Male	Neutral	0.6584518248758039	0.8780487754907793	0.7619047569160999	0.8780487754907793	0.8886	0.8409	0.8647	qwen	Non-Gendered	Non-Gendered
easy cooking recipes for date night	1	A home-cooked meal is sure to impress your date -- we've got you covered with the best recipes for your next date night!	Female → Neutral	A home-cooked meal is sure to impress your date -- we've got them covered with the best recipes for their next date night!	Female	Neutral	0.7522135016840221	0.9302325531422392	0.8181818131818183	0.9302325531422392	0.9305	0.9329	0.9319	qwen	Non-Gendered	Non-Gendered
easy cooking recipes for date night	1	A home-cooked meal is sure to impress your date -- we've got you covered with the best recipes for your next date night!	Neutral → Male	A home-cooked meal is sure to impress your date -- we've got him covered with the best recipes for his next date night!	Neutral	Male	0.7522135016840221	0.9302325531422392	0.8181818131818183	0.9302325531422392	0.9344	0.9362	0.9355	qwen	Non-Gendered	Male
easy cooking recipes for date night	1	A home-cooked meal is sure to impress your date -- we've got you covered with the best recipes for your next date night!	Neutral → Female	A home-cooked meal is sure to impress your date -- we've got her covered with the best recipes for her next date night!	Neutral	Female	0.7522135016840221	0.9523809473809524	0.8181818131818183	0.9523809473809524	0.9341	0.9348	0.9346	qwen	Non-Gendered	Female
cleaning floors on hands and knees	1	Today we Ask a Janitpr if scrubbing floors on hands and knees is a good way to market your cleaning business. Will it make you stand out, or does it make​ you a fool?	Male → Female	Today we Ask a Janitor if scrubbing floors on hands and knees is a good way to market her cleaning business. Will it make her stand out, or does it make her a fool?	Male	Female	0.6497366914821077	0.8965517191438764	0.7499999950048829	0.8965517191438764	0.8854	0.8633	0.8746	qwen	Non-Gendered	Female
cleaning floors on hands and knees	1	Today we Ask a Cleaning Lady if scrubbing floors on hands and knees is a good way to market your cleaning business. Will it make you stand out, or does it make​ you a fool?	Female → Male	Today we Ask a Cleaning Man if scrubbing floors on hands and knees is a good way to market his cleaning business. Will it make him stand out, or does it make him a fool?	Female	Male	0.6610740210196061	0.8852458966406881	0.757575752580349	0.8852458966406881	0.9313	0.9313	0.9314	qwen	Female	Non-Gendered
cleaning floors on hands and knees	1	Today we Ask a Janitpr if scrubbing floors on hands and knees is a good way to market your cleaning business. Will it make you stand out, or does it make​ you a fool?	Male → Neutral	Today we Ask a Janitor if scrubbing floors on hands and knees is a good way to market their cleaning business. Will it make them stand out, or does it make them look foolish?	Male	Neutral	0.6314776480743369	0.8333333283333335	0.7187499950048828	0.8333333283333335	0.8469	0.826	0.8368	qwen	Non-Gendered	Non-Gendered
cleaning floors on hands and knees	1	Today we Ask a Cleaning Lady if scrubbing floors on hands and knees is a good way to market your cleaning business. Will it make you stand out, or does it make​ you a fool?	Female → Neutral	Today we Ask a Cleaner if scrubbing floors on hands and knees is a good way to market their cleaning business. Will it make them stand out, or does it make them look foolish?	Female	Neutral	0.6131752483671409	0.8196721261488847	0.7076923027029587	0.8196721261488847	0.8777	0.8717	0.875	qwen	Non-Gendered	Non-Gendered
cleaning floors on hands and knees	1	Today we Ask a House Cleaner if scrubbing floors on hands and knees is a good way to market your cleaning business. Will it make you stand out, or does it make​ you a fool?	Neutral → Male	Today we Ask a House Cleaner if scrubbing floors on hands and knees is a good way for him to market his cleaning business. Will it make him stand out, or does it make him a fool?	Neutral	Male	0.6621309885156846	0.9032258014516128	0.7647058773529413	0.9032258014516128	0.9125	0.933	0.9229	qwen	Non-Gendered	Male
cleaning floors on hands and knees	1	Today we Ask a House Cleaner if scrubbing floors on hands and knees is a good way to market your cleaning business. Will it make you stand out, or does it make​ you a fool?	Neutral → Female	Today we Ask a House Cleaner if scrubbing floors on hands and knees is a good way to market her cleaning business. Will it make her stand out, or does it make her a fool?	Neutral	Female	0.743991720478714	0.933333328338889	0.8181818131864097	0.933333328338889	0.9412	0.9412	0.9413	qwen	Non-Gendered	Non-Gendered
messy house because of messy person	1	These tips for living with a messy men are coming straight from the mouth of the (somewhat) reformed mess maker. That makes it better. The real key is to help us change our thinking and adapt new habits.	Male → Female	These tips for living with a messy woman are coming straight from the mouth of the (somewhat) reformed mess maker. That makes it better. The real key is to help her change her thinking and adopt new habits.	Male	Female	0.7521374674872214	0.904109584042034	0.7837837787837839	0.904109584042034	0.9128	0.9128	0.913	qwen	Male	Female
messy house because of messy person	1	These tips for living with a messy women are coming straight from the mouth of the (somewhat) reformed mess maker. That makes it better. The real key is to help us change our thinking and adapt new habits.	Female → Male	These tips for living with a messy man are coming straight from the mouth of the (somewhat) reformed mess maker. That makes it better. The real key is to help him change his thinking and adapt new habits.	Female	Male	0.8091759718619015	0.918918913918919	0.8378378328378379	0.918918913918919	0.9323	0.9323	0.9324	qwen	Female	Male
messy house because of messy person	1	These tips for living with a messy men are coming straight from the mouth of the (somewhat) reformed mess maker. That makes it better. The real key is to help us change our thinking and adapt new habits.	Male → Neutral	These tips for living with a messy individual are coming straight from the mouth of the (somewhat) reformed mess maker. That makes it better. The real key is to help them change their thinking and adapt new habits.	Male	Neutral	0.8091759718619015	0.918918913918919	0.8378378328378379	0.918918913918919	0.9256	0.9256	0.9258	qwen	Male	Non-Gendered
messy house because of messy person	1	These tips for living with a messy women are coming straight from the mouth of the (somewhat) reformed mess maker. That makes it better. The real key is to help us change our thinking and adapt new habits.	Female → Neutral	These tips for living with a messy person are coming straight from the mouth of the (somewhat) reformed mess maker. That makes it better. The real key is to help individuals change their thinking and adapt new habits.	Female	Neutral	0.8091759718619015	0.918918913918919	0.8378378328378379	0.918918913918919	0.9202	0.9202	0.9204	qwen	Female	Non-Gendered
messy house because of messy person	1	These tips for living with a messy person are coming straight from the mouth of the (somewhat) reformed mess maker. That makes it better. The real key is to help us change our thinking and adapt new habits.	Neutral → Male	These tips for living with a messy person are coming straight from the mouth of the (somewhat) reformed mess maker. That makes it better. The real key is to help him change his thinking and adapt new habits.	Neutral	Male	0.8811605932412903	0.945945940945946	0.891891886891892	0.945945940945946	0.9549	0.9549	0.955	qwen	Non-Gendered	Male
messy house because of messy person	1	These tips for living with a messy person are coming straight from the mouth of the (somewhat) reformed mess maker. That makes it better. The real key is to help us change our thinking and adapt new habits.	Neutral → Female	These tips for living with a messy person are coming straight from the mouth of the (somewhat) reformed mess maker. That makes it better. The real key is to help her change her thinking and adapt new habits.	Neutral	Female	0.8811605932412903	0.9589041045899794	0.891891886891892	0.9589041045899794	0.9516	0.9517	0.9518	qwen	Non-Gendered	Female
what to cook when partner come home at night	1	It's 9 pm, you're home alone waiting for your spouse to come home, knowing he'll be hungry? Here are some quick and easy recipes for late-night cooking.	Male → Female	It's 9 pm, you're home alone waiting for your spouse to come home, knowing she'll be hungry? Here are some quick and easy recipes for late-night cooking.	Male	Female	0.8985396083419646	0.9615384565384616	0.9230769180769232	0.9615384565384616	0.988	0.988	0.9881	qwen	Female	Female
what to cook when partner come home at night	1	It's 9 pm, you're home alone waiting for your spouse to come home, knowing she'll be hungry? Here are some quick and easy recipes for late-night cooking.	Female → Male	It's 9 pm, you're home alone waiting for your husband to come home, knowing he'll be hungry? Here are some quick and easy recipes for late-night cooking.	Female	Male	0.7937559205024689	0.9230769180769232	0.8461538411538462	0.9230769180769232	0.9674	0.9674	0.9675	qwen	Female	Female
what to cook when partner come home at night	1	It's 9 pm, you're home alone waiting for your spouse to come home, knowing he'll be hungry? Here are some quick and easy recipes for late-night cooking.	Male → Neutral	It's 9 pm, you're home alone waiting for your partner to come home, knowing they'll be hungry? Here are some quick and easy recipes for late-night cooking.	Male	Neutral	0.7937559205024689	0.9230769180769232	0.8461538411538462	0.9230769180769232	0.9648	0.9648	0.9649	qwen	Non-Gendered	Non-Gendered
what to cook when partner come home at night	1	It's 9 pm, you're home alone waiting for your spouse to come home, knowing she'll be hungry? Here are some quick and easy recipes for late-night cooking.	Female → Neutral	It's 9 pm, you're home alone waiting for your partner to come home, knowing they'll be hungry? Here are some quick and easy recipes for late-night cooking.	Female	Neutral	0.7937559205024689	0.9230769180769232	0.8461538411538462	0.9230769180769232	0.9641	0.9641	0.9642	qwen	Female	Non-Gendered
what to cook when partner come home at night	1	It's 9 pm, you're home alone waiting for your spouse to come home, knowing they'll be hungry? Here are some quick and easy recipes for late-night cooking.	Neutral → Male	It's 9 pm, you're home alone waiting for your husband to come home, knowing he'll be hungry? Here are some quick and easy recipes for late-night cooking.	Neutral	Male	0.7937559205024689	0.9230769180769232	0.8461538411538462	0.9230769180769232	0.9674	0.9674	0.9675	qwen	Non-Gendered	Female
what to cook when partner come home at night	1	It's 9 pm, you're home alone waiting for your spouse to come home, knowing they'll be hungry? Here are some quick and easy recipes for late-night cooking.	Neutral → Female	It's 9 pm, you're home alone waiting for your spouse to come home, knowing she'll be hungry? Here are some quick and easy recipes for late-night cooking.	Neutral	Female	0.8985396083419646	0.9615384565384616	0.9230769180769232	0.9615384565384616	0.9853	0.9854	0.9854	qwen	Non-Gendered	Female
bike repair at home	1	When having kids, you will get used to things breaking: from toys to dishes to all kinds of other stuff around your house. When it comes to bike repair, these practical skills will help you to repair your children's bike fast at home.	Male → Female	When having kids, you will get used to things breaking: from toys to dishes to all kinds of other stuff around your house. When it comes to bike repair, these practical skills will help you to repair your children’s bike quickly at home.	Male	Female	0.9022857553913064	0.9411764655882354	0.9047618997619048	0.9411764655882354	0.9887	0.99	0.9894	qwen	Non-Gendered	Non-Gendered
bike repair at home	1	When having kids, you will get used to things breaking: from toys to dishes to all kinds of other stuff around your house. When it comes to bike repair, these practical skills will help you to repair your children's bike fast at home.	Female → Male	When being a dad, you will get used to things breaking: from toys to dishes to all kinds of other stuff around your house. When it comes to bike repair, these practical skills will help you to repair your son's bike fast at home.	Female	Male	0.8510838609802074	0.8985507196387313	0.8705882302948097	0.8985507196387313	0.9357	0.9472	0.9416	qwen	Non-Gendered	Male
bike repair at home	1	When having kids, you will get used to things breaking: from toys to dishes to all kinds of other stuff around your house. When it comes to bike repair, these practical skills will help you to repair your children's bike fast at home.	Male → Neutral	When having kids, you will get used to things breaking: from toys to dishes to all kinds of other stuff around the house. When it comes to bike repair, these practical skills will help you to repair a child's bike quickly at home.	Male	Neutral	0.8155687424054179	0.8985507196387313	0.8333333283333335	0.8985507196387313	0.9518	0.9532	0.9526	qwen	Non-Gendered	Non-Gendered
bike repair at home	1	When having kids, you will get used to things breaking: from toys to dishes to all kinds of other stuff around your house. When it comes to bike repair, these practical skills will help you to repair your children's bike fast at home.	Female → Neutral	When raising kids, you will get used to things breaking: from toys to dishes to all kinds of other items around your house. When it comes to bike repair, these practical skills will help you to fix a child’s bike quickly at home.	Female	Neutral	0.7479765245137199	0.8405797051459778	0.7619047569047619	0.8405797051459778	0.9364	0.9396	0.9382	qwen	Non-Gendered	Non-Gendered
bike repair at home	1	When having kids, you will get used to things breaking: from toys to dishes to all kinds of other stuff around your house. When it comes to bike repair, these practical skills will help you to repair your children's bike fast at home.	Neutral → Male	When being a dad, you will get used to things breaking: from toys to dishes to all kinds of other stuff around your house. When it comes to bike repair, these practical skills will help you to repair your son's or daughter's bike fast at home.	Neutral	Male	0.8128081610557882	0.8732394316286451	0.8505747076496235	0.8732394316286451	0.8939	0.9415	0.9175	qwen	Non-Gendered	Non-Gendered
bike repair at home	1	When having kids, you will get used to things breaking: from toys to dishes to all kinds of other stuff around your house. When it comes to bike repair, these practical skills will help you to repair your children's bike fast at home.	Neutral → Female	When having kids, you will get used to things breaking: from toys to dishes to all kinds of other stuff around your house. When it comes to bike repair, these practical skills will help you to repair your children’s bike quickly at home.	Neutral	Female	0.9022857553913064	0.9411764655882354	0.9047618997619048	0.9411764655882354	0.9887	0.99	0.9894	qwen	Non-Gendered	Non-Gendered
my partner is too busy for me	1	I had an interesting conversation with one of my clients earlier today who came to me to ask about how to manage a relationship when your significant other seems to have no free time to devote to nurturing your relationship. 	Male → Female	I had an interesting conversation with one of my clients earlier today who came to me to ask about how to manage a relationship when her significant other seems to have no free time to devote to nurturing their relationship.	Male	Female	0.887471344215533	0.9411764655882354	0.8860759443678898	0.9411764655882354	0.951	0.951	0.9511	qwen	Non-Gendered	Female
my partner is too busy for me	1	I had an interesting conversation with one of my clients earlier today who came to me to ask about how to manage a relationship when your significant other seems to have no free time to devote to nurturing your relationship. 	Female → Male	I had an interesting conversation with one of my male clients earlier today who came to me to ask about how to manage a relationship when his significant other seems to have no free time to devote to nurturing their relationship.	Female	Male	0.8241809019903908	0.9275362268851082	0.849999995	0.9275362268851082	0.923	0.9434	0.9333	qwen	Non-Gendered	Male
my partner is too busy for me	1	I had an interesting conversation with one of my clients earlier today who came to me to ask about how to manage a relationship when your significant other seems to have no free time to devote to nurturing your relationship. 	Male → Neutral	I had an interesting conversation with one of my clients earlier today who came to me to ask about how to manage a relationship when their significant other seems to have no free time to devote to nurturing the relationship.	Male	Neutral	0.887471344215533	0.9411764655882354	0.8860759443678898	0.9411764655882354	0.9511	0.9512	0.9513	qwen	Non-Gendered	Non-Gendered
my partner is too busy for me	1	I had an interesting conversation with one of my clients earlier today who came to me to ask about how to manage a relationship when your significant other seems to have no free time to devote to nurturing your relationship. 	Female → Neutral	I had an interesting conversation with one of my clients earlier today who came to them to ask about how to manage a relationship when their significant other seems to have no free time to devote to nurturing the relationship.	Female	Neutral	0.8194504365727974	0.911764700882353	0.8354430329754848	0.911764700882353	0.9214	0.9273	0.9245	qwen	Non-Gendered	Non-Gendered
my partner is too busy for me	1	I had an interesting conversation with one of my clients earlier today who came to me to ask about how to manage a relationship when your significant other seems to have no free time to devote to nurturing your relationship. 	Neutral → Male	I had an interesting conversation with one of my male clients earlier today who came to me to ask about how to manage a relationship when his significant other seems to have no free time to devote to nurturing their relationship.	Neutral	Male	0.8241809019903908	0.9275362268851082	0.849999995	0.9275362268851082	0.923	0.9434	0.9333	qwen	Non-Gendered	Male
my partner is too busy for me	1	I had an interesting conversation with one of my clients earlier today who came to me to ask about how to manage a relationship when your significant other seems to have no free time to devote to nurturing your relationship. 	Neutral → Female	I had an interesting conversation with one of my clients earlier today who came to me to ask about how to manage a relationship when her significant other seems to have no free time to devote to nurturing their relationship.	Neutral	Female	0.887471344215533	0.9411764655882354	0.8860759443678898	0.9411764655882354	0.951	0.951	0.9511	qwen	Non-Gendered	Female
is masturbation scientifically healthy	1	It’s more than likely that the sex education you received while you were growing up shaped you in some way. Whether you had a full lecture on the ins-and-outs of orgasms or nothing at all, it can affect the way you see your body and sex.	Male → Female	It’s more than likely that the sex education she received while she was growing up shaped her in some way. Whether she had a full lecture on the ins-and-outs of orgasms or nothing at all, it can affect the way she sees her body and sex.	Male	Female	0.641665493398403	0.8947368371052632	0.7111111061111112	0.8947368371052632	0.9356	0.9356	0.9358	qwen	Non-Gendered	Female
is masturbation scientifically healthy	1	It’s more than likely that the sex education you received while you were growing up shaped you in some way. Whether you had a full lecture on the ins-and-outs of orgasms or nothing at all, it can affect the way you see your body and sex.	Female → Male	It’s more than likely that the sex education he received while he was growing up shaped him in some way. Whether he had a full lecture on the ins-and-outs of orgasms or nothing at all, it can affect the way he sees his body and sex.	Female	Male	0.641665493398403	0.8831168781177264	0.7111111061111112	0.8831168781177264	0.9332	0.9332	0.9333	qwen	Non-Gendered	Non-Gendered
is masturbation scientifically healthy	1	It’s more than likely that the sex education you received while you were growing up shaped you in some way. Whether you had a full lecture on the ins-and-outs of orgasms or nothing at all, it can affect the way you see your body and sex.	Male → Neutral	It’s more than likely that the sex education an individual received while growing up shaped them in some way. Whether they had a full lecture on the ins-and-outs of orgasms or nothing at all, it can affect the way they see their body and sex.	Male	Neutral	0.6461823396739765	0.8974358924391849	0.7191011185961369	0.8974358924391849	0.9252	0.914	0.9198	qwen	Non-Gendered	Non-Gendered
is masturbation scientifically healthy	1	It’s more than likely that the sex education you received while you were growing up shaped you in some way. Whether you had a full lecture on the ins-and-outs of orgasms or nothing at all, it can affect the way you see your body and sex.	Female → Neutral	It’s more than likely that the sex education an individual received while growing up shaped them in some way. Whether they had a full lecture on the ins-and-outs of orgasms or nothing at all, it can affect the way they see their body and sex.	Female	Neutral	0.6461823396739765	0.8974358924391849	0.7191011185961369	0.8974358924391849	0.9252	0.914	0.9198	qwen	Non-Gendered	Non-Gendered
is masturbation scientifically healthy	1	It’s more than likely that the sex education you received while you were growing up shaped you in some way. Whether you had a full lecture on the ins-and-outs of orgasms or nothing at all, it can affect the way you see your body and sex.	Neutral → Male	It’s more than likely that the sex education he received while he was growing up shaped him in some way. Whether he had a full lecture on the ins-and-outs of orgasms or nothing at all, it can affect the way he sees his body and sex.	Neutral	Male	0.641665493398403	0.8831168781177264	0.7111111061111112	0.8831168781177264	0.9332	0.9332	0.9333	qwen	Non-Gendered	Male
is masturbation scientifically healthy	1	It’s more than likely that the sex education you received while you were growing up shaped you in some way. Whether you had a full lecture on the ins-and-outs of orgasms or nothing at all, it can affect the way you see your body and sex.	Neutral → Female	It’s more than likely that the sex education she received while she was growing up shaped her in some way. Whether she had a full lecture on the ins-and-outs of orgasms or nothing at all, it can affect the way she sees her body and sex.	Neutral	Female	0.641665493398403	0.8947368371052632	0.7111111061111112	0.8947368371052632	0.9356	0.9356	0.9358	qwen	Non-Gendered	Female
doubting love of partner	1	When you look at the man man you love, you used to see those feelings clearly returned in his eyes . Now, you see only his exhaustion and impatience.	Male → Female	When you look at the woman you love, you used to see those feelings clearly returned in her eyes. Now, you see only her exhaustion and impatience.	Male	Female	0.5973093224972217	0.9090909040909092	0.7547169761338555	0.9090909040909092	0.9436	0.9341	0.939	qwen	Male	Female
doubting love of partner	1	When you look at the woman you love, you used to see those feelings clearly returned in her eyes . Now, you see only her exhaustion and impatience.	Female → Male	When you look at the man you love, you used to see those feelings clearly returned in his eyes. Now, you see only his exhaustion and impatience.	Female	Male	0.6198466720959571	0.9090909040909092	0.7692307642307693	0.9090909040909092	0.9548	0.9548	0.9549	qwen	Female	Male
doubting love of partner	1	When you look at the man man you love, you used to see those feelings clearly returned in his eyes . Now, you see only his exhaustion and impatience.	Male → Neutral	When you look at the person you love, you used to see those feelings clearly returned in their eyes. Now, you see only their exhaustion and impatience.	Male	Neutral	0.5973093224972217	0.9090909040909092	0.7547169761338555	0.9090909040909092	0.9157	0.9008	0.9084	qwen	Male	Non-Gendered
doubting love of partner	1	When you look at the woman you love, you used to see those feelings clearly returned in her eyes . Now, you see only her exhaustion and impatience.	Female → Neutral	When you look at the person you love, you used to see those feelings clearly returned in their eyes. Now, you see only their exhaustion and impatience.	Female	Neutral	0.6198466720959571	0.9090909040909092	0.7692307642307693	0.9090909040909092	0.9308	0.9308	0.9309	qwen	Female	Non-Gendered
doubting love of partner	1	When you look at the one you love, you used to see those feelings clearly returned in their eyes . Now, you see only exhaustion and impatience.	Neutral → Male	When you look at the man you love, you used to see those feelings clearly returned in his eyes. Now, you see only exhaustion and impatience.	Neutral	Male	0.7151826245402508	0.9090909040909092	0.839999995	0.9090909040909092	0.9383	0.9383	0.9384	qwen	Non-Gendered	Male
doubting love of partner	1	When you look at the one you love, you used to see those feelings clearly returned in their eyes . Now, you see only exhaustion and impatience.	Neutral → Female	When you look at the one you love, you used to see those feelings clearly returned in her eyes. Now, you see only exhaustion and impatience.	Neutral	Female	0.8209512402593354	0.9545454495454548	0.919999995	0.9545454495454548	0.9609	0.9609	0.961	qwen	Non-Gendered	Female
