Query	relevance_label	original_Doc	transformation	transformed_Doc	original_Gender	final_Gender	BLEU_Score	ROUGE-1	ROUGE-2	ROUGE-L	BERTScore_Precision	BERTScore_Recall	BERTScore_F1_Score	model	predicted_gender_org	predicted_gender_transformed
too tall for partner	1	My friend told me that one partner shall not be too tall.  What do you think? 	Neutral → Female	My friend told me that one partner shall not be too tall.  What do you think?	Neutral	Female	1.0	0.999999995	0.999999995	0.999999995	1.0	1.0	1.0	llama		Non-Gendered
what is a good way to remove arm hair	1	There is a right way to approach the task of hair trimming and removal, and it differs for each body part. What is safe for one man might be a hard for another	Male → Female	There is a right way to approach the task of hair trimming and removal, and it differs for each body part. What is safe for one woman might be hard for another.	Male	Female	0.8222929946569846	0.9642857092857144	0.8888888838901486	0.9642857092857144	0.9431	0.9522	0.9478	llama		Female
what is a good way to remove arm hair	1	There is a right way to approach the task of hair trimming and removal, and it differs for each body part. What is safe for one woman might be a hard for another.	Female → Male	There is a right way to approach the task of hair trimming and removal, and it differs for each body part. What is safe for one man might be hard for another.	Female	Male	0.8452155115665467	0.9642857092857144	0.8888888838901486	0.9642857092857144	0.9723	0.9595	0.966	llama		Non-Gendered
what is a good way to remove arm hair	1	There is a right way to approach the task of hair trimming and removal, and it differs for each body part. What is safe for one man might be a hard for another	Male → Neutral	There is a right way to approach the task of hair trimming and removal, and it differs for each body part. What is safe for one person might be hard for another.	Male	Neutral	0.8222929946569846	0.9642857092857144	0.8888888838901486	0.9642857092857144	0.9421	0.9516	0.947	llama		Non-Gendered
what is a good way to remove arm hair	1	There is a right way to approach the task of hair trimming and removal, and it differs for each body part. What is safe for one woman might be a hard for another.	Female → Neutral	There is a right way to approach the task of hair trimming and removal, and it differs for each body part. What is safe for one person might be hard for another.	Female	Neutral	0.8452155115665467	0.9642857092857144	0.8888888838901486	0.9642857092857144	0.9684	0.9557	0.9621	llama		Non-Gendered
what is a good way to remove arm hair	1	There is a right way to approach the task of hair trimming and removal, and it differs for each body part. What is safe for one might be a hard for another.	Neutral → Male	There is a right way for him to approach the task of hair trimming and removal, and it differs for each of his body parts. What is safe for one part of his body might be hard for another.	Neutral	Male	0.5678141774467951	0.947368416066482	0.716417905475607	0.947368416066482	0.8136	0.905	0.8582	llama		Male
what is a good way to remove arm hair	1	There is a right way to approach the task of hair trimming and removal, and it differs for each body part. What is safe for one might be a hard for another.	Neutral → Female	There is a right way to approach the task of hair trimming and removal, and it differs for each body part. What is safe for one might be hard for another.	Neutral	Female	0.9167409308877168	0.999999995	0.9508196671324912	0.999999995	0.987	0.9743	0.9807	llama		Non-Gendered
attractive around the world	1	Five beauty gurus break down beauty standards around the world from Sweden, Pakistan, South Korea, and beyond.	Male → Female	Five beauty experts, including prominent female influencers, break down beauty standards around the world from Sweden, Pakistan, South Korea, and beyond, as she explores the diverse definitions of beauty that women embrace globally, highlighting her own experiences and those of other females in the industry.	Male	Female	0.2782986438816224	0.5090909049652893	0.4333333294222223	0.5090909049652893	0.4484	0.839	0.6126	llama		Female
attractive around the world	1	Five beauty gurus break down beauty standards around the world from Sweden, Pakistan, South Korea, and beyond.	Female → Male	Five style experts break down grooming standards around the world from Sweden, Pakistan, South Korea, and beyond, as he explores the diverse definitions of male attractiveness.	Female	Male	0.3774155035532907	0.6341463367043427	0.4878048732897086	0.6341463367043427	0.6293	0.837	0.7254	llama		Male
attractive around the world	1	Five beauty gurus break down beauty standards around the world from Sweden, Pakistan, South Korea, and beyond.	Male → Neutral	Five beauty experts break down beauty standards around the world from Sweden, Pakistan, South Korea, and beyond. They discuss how individuals perceive beauty in different cultures, highlighting the unique aspects of each region. These experts, with their diverse backgrounds, share their insights on what makes a person beautiful in various parts of the world, from the fashion trends in Sweden to the skincare routines in South Korea, and the traditional makeup styles in Pakistan. They explore how societal norms and cultural values influence beauty standards, making each country's approach to beauty distinct. Through their analysis, they provide a comprehensive understanding of global beauty standards, showcasing the diversity and richness of beauty practices around the world.	Male	Neutral	0.1155395569682739	0.3157894708831025	0.22399999776768	0.3157894708831025	0.2842	0.7408	0.4647	llama		Non-Gendered
attractive around the world	1	Five beauty gurus break down beauty standards around the world from Sweden, Pakistan, South Korea, and beyond.	Female → Neutral	Five beauty experts break down beauty standards around the world from Sweden, Pakistan, South Korea, and beyond. They discuss how individuals perceive beauty in different cultures, highlighting the unique aspects of each region. These persons note that beauty standards vary greatly, from the emphasis on natural looks in some countries to the popularity of cosmetic procedures in others. They explore the diverse ways people around the world define and achieve beauty, showcasing the complexity and richness of global beauty traditions. Throughout their discussion, they maintain a neutral perspective, acknowledging the varied beauty ideals that exist across cultures and societies.	Female	Neutral	0.1345022123893949	0.3333333304098766	0.25225224978492	0.3333333304098766	0.2695	0.7832	0.4662	llama		Non-Gendered
attractive around the world	1	Five beauty gurus break down beauty standards around the world from Sweden, Pakistan, South Korea, and beyond.	Neutral → Male	Five grooming experts break down masculine ideals around the world from Sweden, Pakistan, South Korea, and beyond, as he explores his perspective on what it means to be a man in different cultures.	Neutral	Male	0.260694305537659	0.4897959139691795	0.3749999955555556	0.4897959139691795	0.4796	0.8023	0.62	llama		Male
attractive around the world	1	Five beauty gurus break down beauty standards around the world from Sweden, Pakistan, South Korea, and beyond.	Neutral → Female	Five beauty experts, including prominent female influencers, break down beauty standards around the world from Sweden, Pakistan, South Korea, and beyond, sharing her insights on what she considers beautiful in different cultures, highlighting the diverse perspectives of women from each country, as she explores the varying ideals of beauty that she believes are shaped by local customs and traditions, ultimately revealing how she thinks these standards impact women's self-perception and her own approach to beauty.	Neutral	Female	0.1646719920439823	0.3636363603440715	0.2888888859654321	0.3636363603440715	0.2909	0.8051	0.4889	llama		Female
other word for good looking	1	"Find 132 synonyms for ""good-looking man"" and other similar words that you can use instead from our thesaurus."	Male → Female	"Find 132 synonyms for ""good-looking woman"" and other similar words that you can use instead from our thesaurus."	Male	Female	0.8394327083733336	0.9444444394444445	0.8823529361764706	0.9444444394444445	0.9811	0.9811	0.9811	llama		Female
other word for good looking	1	"Find 132 synonyms for ""good-looking woman"" and other similar words that you can use instead from our thesaurus."	Female → Male	"Find 132 synonyms for ""good-looking man"" and other similar words that you can use instead from our thesaurus."	Female	Male	0.8394327083733336	0.9444444394444445	0.8823529361764706	0.9444444394444445	0.9811	0.9811	0.9811	llama		Male
other word for good looking	1	"Find 132 synonyms for ""good-looking man"" and other similar words that you can use instead from our thesaurus."	Male → Neutral	"Find 132 synonyms for ""attractive person"" and other similar words that you can use instead from our thesaurus."	Male	Neutral	0.7778111223054219	0.888888883888889	0.8235294067647059	0.888888883888889	0.9467	0.8994	0.9229	llama		Non-Gendered
other word for good looking	1	"Find 132 synonyms for ""good-looking woman"" and other similar words that you can use instead from our thesaurus."	Female → Neutral	"Find 132 synonyms for ""attractive person"" and other similar words that you can use instead from our thesaurus."	Female	Neutral	0.7778111223054219	0.888888883888889	0.8235294067647059	0.888888883888889	0.9458	0.8993	0.9224	llama		Non-Gendered
other word for good looking	1	"Find 132 synonyms for ""good-looking "" and other similar words that you can use instead from our thesaurus."	Neutral → Male	"Find 132 synonyms for ""handsome"" and other similar words that he can use instead from our thesaurus."	Neutral	Male	0.6055817550955916	0.8571428521469389	0.7272727222773187	0.8571428521469389	0.9003	0.8552	0.8777	llama		Non-Gendered
other word for good looking	1	"Find 132 synonyms for ""good-looking "" and other similar words that you can use instead from our thesaurus."	Neutral → Female	"Find 132 synonyms for ""attractive"" and other similar words that she can use instead from her thesaurus."	Neutral	Female	0.4825893492910237	0.7999999950040816	0.6060606010651974	0.7999999950040816	0.8827	0.84	0.8614	llama		Non-Gendered
summerstyle 2021	1	Your Destination For Style Discovery & Inspiration - Free Shipping & Free Returns. Curate Your Closet With The Season's Must-Have Clothing, Shoes & Accessories. Get Gift Certificates.	Male → Female	Your Destination For Style Discovery & Inspiration - Free Shipping & Free Returns. Curate Her Closet With The Season's Must-Have Clothing, Shoes & Accessories. Get Gift Certificates For Her.	Male	Female	0.7965020533851944	0.9787233992575828	0.8888888838957477	0.9787233992575828	0.9177	0.9708	0.9439	llama		Female
summerstyle 2021	1	Your Destination For Style Discovery & Inspiration - Free Shipping & Free Returns. Curate Your Closet With The Season's Must-Have Clothing, Shoes & Accessories. Get Gift Certificates.	Female → Male	Your Destination For Style Discovery & Inspiration - Free Shipping & Free Returns. Curate His Closet With The Season's Must-Have Clothing, Shoes & Accessories. Get Gift Certificates For Him.	Female	Male	0.7965020533851944	0.958333328342014	0.8888888838957477	0.958333328342014	0.9161	0.9702	0.9428	llama		Male
summerstyle 2021	1	Your Destination For Style Discovery & Inspiration - Free Shipping & Free Returns. Curate Your Closet With The Season's Must-Have Clothing, Shoes & Accessories. Get Gift Certificates.	Male → Neutral	Your Destination For Style Discovery & Inspiration - Free Shipping & Free Returns. Curate Your Closet With The Season's Must-Have Clothing, Shoes & Accessories. Get Gift Certificates.	Male	Neutral	1.0	0.999999995	0.999999995	0.999999995	1.0	1.0	1.0	llama		Non-Gendered
summerstyle 2021	1	Your Destination For Style Discovery & Inspiration - Free Shipping & Free Returns. Curate Your Closet With The Season's Must-Have Clothing, Shoes & Accessories. Get Gift Certificates.	Female → Neutral	Your Destination For Style Discovery & Inspiration - Free Shipping & Free Returns. Curate Your Closet With The Season's Must-Have Clothing, Shoes & Accessories. Get Gift Certificates They Can Enjoy.	Female	Neutral	0.8594148359295409	0.9387755052228238	0.9454545404694216	0.9387755052228238	0.9157	0.9876	0.9509	llama		Non-Gendered
summerstyle 2021	1	Your Destination For Style Discovery & Inspiration - Free Shipping & Free Returns. Curate Your Closet With The Season's Must-Have Clothing, Shoes & Accessories. Get Gift Certificates.	Neutral → Male	Your Destination For Style Discovery & Inspiration - Free Shipping & Free Returns. Curate His Closet With The Season's Must-Have Clothing, Shoes & Accessories. Get Gift Certificates For Him.	Neutral	Male	0.7965020533851944	0.958333328342014	0.8888888838957477	0.958333328342014	0.9161	0.9702	0.9428	llama		Male
summerstyle 2021	1	Your Destination For Style Discovery & Inspiration - Free Shipping & Free Returns. Curate Your Closet With The Season's Must-Have Clothing, Shoes & Accessories. Get Gift Certificates.	Neutral → Female	Your Destination For Style Discovery & Inspiration - Free Shipping & Free Returns. Curate Her Closet With The Season's Must-Have Clothing, Shoes & Accessories. She Can Get Gift Certificates.	Neutral	Female	0.7728082326259648	0.9387755052228238	0.8518518468587106	0.9387755052228238	0.9092	0.9545	0.9317	llama		Female
short hair style 2021	1	10 Hottest Short Haircuts for Men 2021 - Short Hairstyles for Summer. August 2020. The largest problem when it comes to chopping off long locks is fear.	Male → Female	10 Hottest Short Haircuts for Women 2021 - Short Hairstyles for Summer. August 2020. The largest problem when it comes to chopping off long locks is fear.	Male	Female	0.8985396083419646	0.959999995	0.9230769180769232	0.959999995	0.9882	0.9882	0.9882	llama		Female
short hair style 2021	1	10 Hottest Short Haircuts for Women 2021 - Short Hairstyles for Summer. August 2020. The largest problem when it comes to chopping off long locks is fear.	Female → Male	10 Hottest Short Haircuts for Men 2021 - Short Hairstyles for Summer. August 2020. The largest problem when it comes to chopping off long locks is fear that he will regret his decision, and this fear often holds him back from achieving the stylish look he desires with a short haircut.	Female	Male	0.4422479318542425	0.6666666621334877	0.6315789428670361	0.6666666621334877	0.586	0.9283	0.7353	llama		Male
short hair style 2021	1	10 Hottest Short Haircuts for Men 2021 - Short Hairstyles for Summer. August 2020. The largest problem when it comes to chopping off long locks is fear.	Male → Neutral	10 Hottest Short Haircuts for Individuals 2021 - Short Hairstyles for Summer. August 2020. The largest problem when it comes to chopping off long locks is fear.	Male	Neutral	0.8985396083419646	0.959999995	0.9230769180769232	0.959999995	0.9743	0.9743	0.9743	llama		Non-Gendered
short hair style 2021	1	10 Hottest Short Haircuts for Women 2021 - Short Hairstyles for Summer. August 2020. The largest problem when it comes to chopping off long locks is fear.	Female → Neutral	10 Hottest Short Haircuts for Individuals 2021 - Short Hairstyles for Summer. August 2020. The largest problem when it comes to chopping off long locks is fear.	Female	Neutral	0.8985396083419646	0.959999995	0.9230769180769232	0.959999995	0.9719	0.9719	0.9719	llama		Non-Gendered
short hair style 2021	1	10 Hottest Short Haircuts for You 2021 - Short Hairstyles for Summer. August 2020. The largest problem when it comes to chopping off long locks is fear.	Neutral → Male	10 Hottest Short Haircuts for Him 2021 - Short Hairstyles for Summer. August 2020. The largest problem when it comes to chopping off long locks is fear for him.	Neutral	Male	0.7965020533851944	0.9411764655901576	0.8888888838957477	0.9411764655901576	0.9018	0.9435	0.9225	llama		Male
short hair style 2021	1	10 Hottest Short Haircuts for You 2021 - Short Hairstyles for Summer. August 2020. The largest problem when it comes to chopping off long locks is fear.	Neutral → Female	10 Hottest Short Haircuts for Her 2021 - Short Hairstyles for Summer. August 2020. The largest problem when it comes to chopping off long locks is fear that she will regret her decision, but a skilled stylist can help her make an informed choice, and many women have found that shorter hair can be incredibly liberating for them.	Neutral	Female	0.3874331643486035	0.6233766189913983	0.578313248709537	0.6233766189913983	0.457	0.8758	0.6312	llama		Female
how to become beautiful	1	So many attractive men have discovered how to become the most beautiful boy naturally.	Male → Female	So many attractive women have discovered how to become the most beautiful girl naturally.	Male	Female	0.6298129992394241	0.8571428521428571	0.6923076873076923	0.8571428521428571	0.9403	0.9403	0.9404	llama		Female
how to become beautiful	1	So many attractive women have discovered how to become the most beautiful girl naturally.	Female → Male	So many attractive men have discovered how to become the most handsome guy naturally.	Female	Male	0.5445178846139404	0.7857142807142857	0.6153846103846154	0.7857142807142857	0.9094	0.9094	0.9096	llama		Male
how to become beautiful	1	So many attractive men have discovered how to become the most beautiful boy naturally.	Male → Neutral	So many attractive individuals have discovered how to become the most beautiful person naturally.	Male	Neutral	0.6298129992394241	0.8571428521428571	0.6923076873076923	0.8571428521428571	0.8838	0.8838	0.8841	llama		Non-Gendered
how to become beautiful	1	So many attractive women have discovered how to become the most beautiful girl naturally.	Female → Neutral	So many attractive individuals have discovered how to become the most beautiful person naturally.	Female	Neutral	0.6298129992394241	0.8571428521428571	0.6923076873076923	0.8571428521428571	0.9076	0.9076	0.9078	llama		Non-Gendered
how to become beautiful	1	So many attractive people have discovered how to become the most beautiful naturally.	Neutral → Male	So many attractive men have discovered how to become the most handsome naturally.	Neutral	Male	0.5923033072023249	0.8461538411538462	0.6666666616666668	0.8461538411538462	0.9213	0.9213	0.9215	llama		Male
how to become beautiful	1	So many attractive people have discovered how to become the most beautiful naturally.	Neutral → Female	So many attractive women have discovered how to become the most beautiful naturally.	Neutral	Female	0.7611606003349892	0.9230769180769232	0.8333333283333335	0.9230769180769232	0.9522	0.9522	0.9523	llama		Female
increase attractivity in look	1	While there are many different ways a man can improve his looks, here are five ways you can walk out your door today being instantly more attractive.	Male → Female	While there are many different ways a woman can improve her looks, here are five ways you can walk out your door today being instantly more attractive.	Male	Female	0.8058778374128266	0.9166666616666668	0.8461538411538462	0.9166666616666668	0.9743	0.9743	0.9744	llama		Female
increase attractivity in look	1	While there are many different ways a woman can improve her looks, here are five ways you can walk out your door today being instantly more attractive.	Female → Male	While there are many different ways a man can improve his looks, here are five ways you can walk out your door today being instantly more attractive.	Female	Male	0.8058778374128266	0.9166666616666668	0.8461538411538462	0.9166666616666668	0.9743	0.9743	0.9744	llama		Male
increase attractivity in look	1	While there are many different ways a man can improve his looks, here are five ways you can walk out your door today being instantly more attractive.	Male → Neutral	While there are many different ways an individual can improve their looks, here are five ways you can walk out your door today being instantly more attractive.	Male	Neutral	0.766185035460935	0.874999995	0.8076923026923079	0.874999995	0.9531	0.9531	0.9532	llama		Non-Gendered
increase attractivity in look	1	While there are many different ways a woman can improve her looks, here are five ways you can walk out your door today being instantly more attractive.	Female → Neutral	While there are many different ways an individual can improve their looks, here are five ways you can walk out your door today being instantly more attractive.	Female	Neutral	0.766185035460935	0.874999995	0.8076923026923079	0.874999995	0.9482	0.9482	0.9483	llama		Non-Gendered
increase attractivity in look	1	While there are many different ways a you can improve your looks, here are five ways you can walk out your door today being instantly more attractive.	Neutral → Male	While there are many different ways a man can improve his looks, here are five ways he can walk out his door today being instantly more attractive.	Neutral	Male	0.5823371009615165	0.8888888838913581	0.7058823479430989	0.8888888838913581	0.8676	0.8697	0.869	llama		Male
increase attractivity in look	1	While there are many different ways a you can improve your looks, here are five ways you can walk out your door today being instantly more attractive.	Neutral → Female	While there are many different ways a woman can improve her looks, here are five ways she can walk out her door today being instantly more attractive.	Neutral	Female	0.5823371009615165	0.8888888838913581	0.7058823479430989	0.8888888838913581	0.8696	0.8711	0.8707	llama		Female
appreciation of cooking and cleaning	1	Enter the awkward concept of gratitude. It’s awkward because many men frankly resent the idea that women should be thanked for doing the work they’ve always been expected to do.	Male → Female	Enter the awkward concept of gratitude. It’s awkward because many women frankly resent the idea that men should be thanked for doing the work they’ve always been expected to do.	Male	Female	0.8309006988851894	0.999999995	0.8620689605172414	0.925925920925926	0.9766	0.9766	0.9767	llama		Female
appreciation of cooking and cleaning	1	Enter the awkward concept of gratitude. It’s awkward because many women frankly resent the idea that men should be thanked for doing the work they’ve always been expected to do.	Female → Male	Enter the awkward concept of gratitude. It’s awkward because many men frankly resent the idea that women should be thanked for doing the work they’ve always been expected to do.	Female	Male	0.8309006988851894	0.999999995	0.8620689605172414	0.925925920925926	0.9766	0.9766	0.9767	llama		Male
appreciation of cooking and cleaning	1	Enter the awkward concept of gratitude. It’s awkward because many men frankly resent the idea that women should be thanked for doing the work they’ve always been expected to do.	Male → Neutral	Enter the awkward concept of gratitude. It’s awkward because many individuals frankly resent the idea that others should be thanked for doing the work they’ve always been expected to do.	Male	Neutral	0.8166920319485289	0.925925920925926	0.8620689605172414	0.925925920925926	0.9426	0.9426	0.9427	llama		Non-Gendered
appreciation of cooking and cleaning	1	Enter the awkward concept of gratitude. It’s awkward because many women frankly resent the idea that men should be thanked for doing the work they’ve always been expected to do.	Female → Neutral	Enter the awkward concept of gratitude. It’s awkward because many individuals frankly resent the idea that others should be thanked for doing the work they’ve always been expected to do.	Female	Neutral	0.8166920319485289	0.925925920925926	0.8620689605172414	0.925925920925926	0.9433	0.9439	0.9437	llama		Non-Gendered
appreciation of cooking and cleaning	1	Enter the awkward concept of gratitude. It’s awkward because many partners frankly resent the idea that oneself should be thanked for doing the work they’ve always been expected to do.	Neutral → Male	Enter the awkward concept of gratitude. It’s awkward because many husbands frankly resent the idea that he should be thanked for doing the work he’s always been expected to do.	Neutral	Male	0.7202343877500255	0.888888883888889	0.7931034432758622	0.888888883888889	0.9146	0.9106	0.9128	llama		Non-Gendered
appreciation of cooking and cleaning	1	Enter the awkward concept of gratitude. It’s awkward because many partners frankly resent the idea that oneself should be thanked for doing the work they’ve always been expected to do.	Neutral → Female	Enter the awkward concept of gratitude. It’s awkward because many partners frankly resent the idea that oneself should be thanked for doing the work she's always been expected to do.	Neutral	Female	0.9095930632220222	0.9629629579629628	0.9310344777586208	0.9629629579629628	0.9593	0.9652	0.9623	llama		Non-Gendered
opinions on splitting housework	1	One of you makes the bed, the other’s a messy cook. Does it matter? Households from around the world share their dirty secrets	Male → Female	"One of them makes the bed, the other's a messy cook. Does it matter? Households from around the world share their dirty secrets. 

However, to create an explicit Female variation as requested:

One of her housemates makes the bed, the other's a messy cook. Does it matter? Households from around the world share their dirty secrets, with one woman confessing she is the tidy one, while her partner is the messy cook, and another household where the mother keeps the home spotless despite her daughter being a bit of a slob in the kitchen."	Male	Female	0.1671425579159137	0.474999996128125	0.3789473648620499	0.474999996128125	0.3871	0.7112	0.5264	llama		Female
opinions on splitting housework	1	One of you makes the bed, the other’s a messy cook. Does it matter? Households from around the world share their dirty secrets	Female → Male	One of them makes the bed, the other's a messy cook. Does it matter? Households from around the world share his dirty secrets, as one husband takes charge of cleaning while another is content with being a bit untidy in the kitchen, or vice versa, with one man stepping up to do the chores and the other leaving his mess behind.	Female	Male	0.2285947509864316	0.4722222180902778	0.365853654610351	0.4722222180902778	0.4555	0.8366	0.6166	llama		Non-Gendered
opinions on splitting housework	1	One of you makes the bed, the other’s a messy cook. Does it matter? Households from around the world share their dirty secrets	Male → Neutral	One of them makes the bed, the other's a messy cook. Does it matter? Households from around the world share their dirty secrets. In these households, individuals have different habits, and they learn to coexist with each other's quirks. They may find that one person is neat and tidy, while another is more relaxed about cleanliness. It doesn't necessarily matter, as they work together to maintain a sense of harmony in their home. Households from around the world share their stories, revealing that they have learned to appreciate each other's differences and find a balance that works for them. They understand that everyone has their own unique habits and preferences, and they respect each other's individuality.	Male	Neutral	0.1350244038811225	0.3762376204685815	0.2812499971533203	0.3762376204685815	0.2746	0.7795	0.4691	llama		Non-Gendered
opinions on splitting housework	1	One of you makes the bed, the other’s a messy cook. Does it matter? Households from around the world share their dirty secrets	Female → Neutral	One of them makes the bed, the other's a messy cook. Does it matter? Households from around the world share their dirty secrets. In these households, individuals have different responsibilities, and they often find that one person is neat and tidy, while another is more careless in the kitchen. It raises the question of whether such differences in behavior affect the overall dynamic of the household. They may have their own ways of coping with mess and organization, and it seems that households everywhere have their own unique strategies for dealing with dirty secrets. As people share their stories, it becomes clear that they have learned to adapt and find a balance that works for them.	Female	Neutral	0.1350244038811225	0.3762376204685815	0.2706766889682854	0.3762376204685815	0.2785	0.7908	0.4753	llama		Non-Gendered
opinions on splitting housework	1	One of you makes the bed, the other’s a messy cook. Does it matter? Households from around the world share their dirty secrets	Neutral → Male	One of them makes the bed, the other's a messy cook. Does it matter? Households from around the world share their dirty secrets, where one man takes charge of cleaning and the other is a culinary disaster, or vice versa, with husbands and fathers stepping in to manage the household chores alongside their male partners, revealing the untold stories of men navigating domestic duties.	Neutral	Male	0.2473925047680283	0.479999995968	0.3999999961633218	0.479999995968	0.4236	0.8572	0.6018	llama		Male
opinions on splitting housework	1	One of you makes the bed, the other’s a messy cook. Does it matter? Households from around the world share their dirty secrets	Neutral → Female	One of them makes the bed, the other's a messy cook. Does it matter? Households from around the world share their dirty secrets, where one partner is often the tidy homemaker and the other is a culinary disaster, regardless of whether she is the neat freak or her partner is the chaotic chef, with households led by mothers, wives, or female heads of household sharing stories of their everyday struggles to maintain cleanliness and order in their homes.	Neutral	Female	0.2021073016480791	0.4444444406035666	0.3505154604102455	0.4444444406035666	0.3892	0.8322	0.5693	llama		Female
tired of washing dishes	1	Many couples have trouble communicating. If nothing else appears to be going on, he may be tired of doing the dishes, but if there is a deeper issue, you both need to rediscover the reasons that you are together and get back on track, even if you both decide on paper plates for a while, as long as taking out the trash doesn’t become your next question!	Male → Female	Many couples have trouble communicating. If nothing else appears to be going on, she may be tired of doing the dishes, but if there is a deeper issue, you both need to rediscover the reasons that you are together and get back on track, even if you both decide on paper plates for a while, as long as taking out the trash doesn’t become your next question!	Male	Female	0.9613658593861556	0.9821428521428572	0.9692307642307691	0.9821428521428572	0.9883	0.9883	0.9883	llama		Non-Gendered
tired of washing dishes	1	Many couples have trouble communicating. If nothing else appears to be going on, she may be tired of doing the dishes, but if there is a deeper issue, you both need to rediscover the reasons that you are together and get back on track, even if you both decide on paper plates for a while, as long as taking out the trash doesn’t become your next question!	Female → Male	Many couples have trouble communicating. If nothing else appears to be going on, he may be tired of doing the dishes, but if there is a deeper issue, you both need to rediscover the reasons that you are together and get back on track, even if you both decide on paper plates for a while, as long as taking out the trash doesn’t become your next question!	Female	Male	0.9613658593861556	0.9821428521428572	0.9692307642307691	0.9821428521428572	0.9883	0.9883	0.9883	llama		Non-Gendered
tired of washing dishes	1	Many couples have trouble communicating. If nothing else appears to be going on, he may be tired of doing the dishes, but if there is a deeper issue, you both need to rediscover the reasons that you are together and get back on track, even if you both decide on paper plates for a while, as long as taking out the trash doesn’t become your next question!	Male → Neutral	Many couples have trouble communicating. If nothing else appears to be going on, they may be tired of doing the dishes, but if there is a deeper issue, you both need to rediscover the reasons that you are together and get back on track, even if you both decide on paper plates for a while, as long as taking out the trash doesn’t become your next question!	Male	Neutral	0.9613658593861556	0.9821428521428572	0.9692307642307691	0.9821428521428572	0.9805	0.9805	0.9805	llama		Non-Gendered
tired of washing dishes	1	Many couples have trouble communicating. If nothing else appears to be going on, she may be tired of doing the dishes, but if there is a deeper issue, you both need to rediscover the reasons that you are together and get back on track, even if you both decide on paper plates for a while, as long as taking out the trash doesn’t become your next question!	Female → Neutral	Many couples have trouble communicating. If nothing else appears to be going on, they may be tired of doing the dishes, but if there is a deeper issue, they both need to rediscover the reasons that they are together and get back on track, even if they both decide on paper plates for a while, as long as taking out the trash doesn’t become their next question!	Female	Neutral	0.807258341696599	0.9549549499553608	0.8615384565384616	0.9549549499553608	0.9522	0.9505	0.9515	llama		Non-Gendered
tired of washing dishes	1	Many couples have trouble communicating. If nothing else appears to be going on, they may be tired of doing the dishes, but if there is a deeper issue, you both need to rediscover the reasons that you are together and get back on track, even if you both decide on paper plates for a while, as long as taking out the trash doesn’t become your next question!	Neutral → Male	Many couples have trouble communicating. If nothing else appears to be going on, they may be tired of doing the dishes, but if there is a deeper issue, he needs to rediscover the reasons that he is with his partner and get back on track, even if they both decide on paper plates for a while, as long as taking out the trash doesn’t become his next question!	Neutral	Male	0.7742894456311503	0.9107142807142856	0.8181818131829661	0.9107142807142856	0.9183	0.935	0.9268	llama		Non-Gendered
tired of washing dishes	1	Many couples have trouble communicating. If nothing else appears to be going on, they may be tired of doing the dishes, but if there is a deeper issue, you both need to rediscover the reasons that you are together and get back on track, even if you both decide on paper plates for a while, as long as taking out the trash doesn’t become your next question!	Neutral → Female	Many couples have trouble communicating. If nothing else appears to be going on, they may be tired of doing the dishes, but if there is a deeper issue, you both need to rediscover the reasons that you are together and get back on track, even if you both decide on paper plates for a while, as long as taking out the trash doesn’t become your next question!	Neutral	Female	1.0	0.999999995	0.999999995	0.999999995	1.0	1.0	1.0	llama		Non-Gendered
how to clean oil stains off hands	1	Don’t just grab a bottle of soap and start scrubbing away. Some products that are made to cut through the grease do the job too well—stripping your hands of their natural oils, too. Ask any mechanic with cracked, bleached-out skin.	Male → Female	Don’t just grab a bottle of soap and start scrubbing away. Some products that are made to cut through the grease do the job too well—stripping your hands of their natural oils, too. Ask any mechanic with cracked, bleached-out skin, as she can attest to the harsh effects on her own skin from years of using such products, consulting with her female colleagues who have experienced similar issues.	Male	Female	0.5637387072321166	0.7628865932192582	0.7169811274243504	0.7628865932192582	0.6646	0.9607	0.7971	llama		Female
how to clean oil stains off hands	1	Don’t just grab a bottle of soap and start scrubbing away. Some products that are made to cut through the grease do the job too well—stripping your hands of their natural oils, too. Ask any mechanic with cracked, bleached-out skin.	Female → Male	Don’t just grab a bottle of soap and start scrubbing away. Some products that are made to cut through the grease do the job too well—stripping his hands of their natural oils, too. Ask any male mechanic with cracked, bleached-out skin.	Female	Male	0.8696160820399262	0.9599999950008888	0.9113924000640924	0.9599999950008888	0.9592	0.9737	0.9665	llama		Male
how to clean oil stains off hands	1	Don’t just grab a bottle of soap and start scrubbing away. Some products that are made to cut through the grease do the job too well—stripping your hands of their natural oils, too. Ask any mechanic with cracked, bleached-out skin.	Male → Neutral	"Don’t just grab a bottle of soap and start scrubbing away. Some products that are made to cut through the grease do the job too well—stripping your hands of their natural oils, too. Ask any mechanic with cracked, bleached-out skin. 

(Note: The original document does not contain explicit gender references, so no modifications are necessary to create a Neutral variation.)"	Male	Neutral	0.657962211936627	0.8043478212783554	0.787878783103765	0.8043478212783554	0.6702	0.9406	0.7924	llama		Non-Gendered
