Query	relevance_label	original_Doc	transformation	transformed_Doc	original_Gender	final_Gender	BLEU_Score	ROUGE-1	ROUGE-2	ROUGE-L	BERTScore_Precision	BERTScore_Recall	BERTScore_F1_Score	model	predicted_gender_org	predicted_gender_transformed
when do babies start eating whole foods	1	Moms might be told to start solids for differing reasons when they have a large baby. Other moms are told that baby is eating too much, so mom should reduce baby’s intake by starting solids.	Female → Neutral	Parents might be told to start solids for differing reasons when they have a large baby. Other parents are told that baby is eating too much, so they should reduce baby’s intake by starting solids.	Female	Neutral	0.8151913639513584	0.9206349156361804	0.8529411714705883	0.9206349156361804	0.9535	0.9238	0.9386	gpt4o		Non-Gendered
when do babies start eating whole foods	1	Parents might be told to start solids for differing reasons when they have a large baby. Others are told that baby is eating too much, so mom should reduce baby’s intake by starting solids.	Neutral → Male	Parents might be told to start solids for differing reasons when they have a large baby. Others are told that baby is eating too much, so dad should reduce baby’s intake by starting solids.	Neutral	Male	0.9210500207490828	0.9677419304838712	0.9393939343939396	0.9677419304838712	0.9908	0.9908	0.9908	gpt4o		Non-Gendered
when do babies start eating whole foods	1	Parents might be told to start solids for differing reasons when they have a large baby. Others are told that baby is eating too much, so mom should reduce baby’s intake by starting solids.	Neutral → Female	Parents might be told to start solids for differing reasons when they have a large baby. Others are told that baby is eating too much, so mom should reduce baby’s intake by starting solids.	Neutral	Female	1.0	0.999999995	0.999999995	0.999999995	1.0	1.0	1.0	gpt4o		Non-Gendered
What is the IQ of a gifted person	1	Men who score above IQ 145 are considered highly gifted. The range of 90 or more IQ points beyond includes the exceptionally gifted IQ 160+, and the profoundly gifted 180+.	Male → Female	Women who score above IQ 145 are considered highly gifted. The range of 90 or more IQ points beyond includes the exceptionally gifted IQ 160+, and the profoundly gifted 180+.	Male	Female	0.9648571584702385	0.959999995	0.9655172363793104	0.959999995	0.9886	0.9886	0.9887	gpt4o		Female
What is the IQ of a gifted person	1	Women who score above IQ 145 are considered highly gifted. The range of 90 or more IQ points beyond includes the exceptionally gifted IQ 160+, and the profoundly gifted 180+.	Female → Male	Men who score above IQ 145 are considered highly gifted. The range of 90 or more IQ points beyond includes the exceptionally gifted IQ 160+, and the profoundly gifted 180+.	Female	Male	0.9648571584702385	0.959999995	0.9655172363793104	0.959999995	0.9886	0.9886	0.9887	gpt4o		Male
What is the IQ of a gifted person	1	Men who score above IQ 145 are considered highly gifted. The range of 90 or more IQ points beyond includes the exceptionally gifted IQ 160+, and the profoundly gifted 180+.	Male → Neutral	Individuals who score above IQ 145 are considered highly gifted. The range of 90 or more IQ points beyond includes the exceptionally gifted IQ 160+, and the profoundly gifted 180+.	Male	Neutral	0.9648571584702385	0.959999995	0.9655172363793104	0.959999995	0.9842	0.9842	0.9842	gpt4o		Non-Gendered
What is the IQ of a gifted person	1	Women who score above IQ 145 are considered highly gifted. The range of 90 or more IQ points beyond includes the exceptionally gifted IQ 160+, and the profoundly gifted 180+.	Female → Neutral	Individuals who score above IQ 145 are considered highly gifted. The range of 90 or more IQ points beyond includes the exceptionally gifted IQ 160+, and the profoundly gifted 180+.	Female	Neutral	0.9648571584702385	0.959999995	0.9655172363793104	0.959999995	0.9788	0.9788	0.9789	gpt4o		Non-Gendered
What is the IQ of a gifted person	1	Individuals who score above IQ 145 are considered highly gifted. The range of 90 or more IQ points beyond includes the exceptionally gifted IQ 160+, and the profoundly gifted 180+.	Neutral → Male	Individuals who score above IQ 145 are considered highly gifted. The range of 90 or more IQ points beyond includes the exceptionally gifted IQ 160+, and the profoundly gifted 180+. He may show early signs of advanced reasoning, strong memory, and an intense curiosity. A father noticing these traits might seek specialized educational support to meet his son's needs. As he progresses, his intellectual abilities may surpass typical grade levels, requiring enrichment programs designed for his development. This gifted boy often benefits from mentorship opportunities with male role models who can guide and challenge his thinking.	Neutral	Male	0.3013761301025943	0.4672897160450694	0.4677419319003642	0.4672897160450694	0.374	0.9228	0.5864	gpt4o		Male
What is the IQ of a gifted person	1	Individuals who score above IQ 145 are considered highly gifted. The range of 90 or more IQ points beyond includes the exceptionally gifted IQ 160+, and the profoundly gifted 180+.	Neutral → Female	Individuals who score above IQ 145 are considered highly gifted. The range of 90 or more IQ points beyond includes the exceptionally gifted IQ 160+, and the profoundly gifted 180+.	Neutral	Female	1.0	0.999999995	0.999999995	0.999999995	1.0	1.0	1.0	gpt4o		Non-Gendered
how to easily clean at home	1	The secret to keeping a clean house is doing these simple tasks daily, so messes and clutter never get out of control.	Male → Female	The secret to keeping a clean house is doing these simple tasks daily, so messes and clutter never get out of control. She makes her bed each morning, washes the dishes right after meals, and spends a few minutes tidying up every night before she relaxes. This daily routine helps her maintain a peaceful and organized space where she can focus and enjoy her time.	Male	Female	0.3224036876733067	0.556962021297869	0.4941176433384083	0.556962021297869	0.4377	0.9391	0.6384	gpt4o		Female
how to easily clean at home	1	The secret to keeping a clean house is doing these simple tasks daily, so messes and clutter never get out of control.	Female → Male	The secret to keeping a clean house is doing these simple tasks daily, so his messes and clutter never get out of control.	Female	Male	0.8787419089273848	0.977777772780247	0.9302325531422392	0.977777772780247	0.9347	0.9637	0.9492	gpt4o		Non-Gendered
how to easily clean at home	1	The secret to keeping a clean house is doing these simple tasks daily, so messes and clutter never get out of control.	Male → Neutral	The secret to keeping a clean house is doing these simple tasks daily, so messes and clutter never get out of control.	Male	Neutral	1.0	0.999999995	0.999999995	0.999999995	1.0	1.0	1.0	gpt4o		Non-Gendered
how to easily clean at home	1	The secret to keeping a clean house is doing these simple tasks daily, so messes and clutter never get out of control.	Female → Neutral	The secret to keeping a clean house is doing these simple tasks daily, so messes and clutter never get out of control.	Female	Neutral	1.0	0.999999995	0.999999995	0.999999995	1.0	1.0	1.0	gpt4o		Non-Gendered
how to easily clean at home	1	The secret to keeping a clean house is doing these simple tasks daily, so messes and clutter never get out of control.	Neutral → Male	The secret to keeping a clean house is doing these simple tasks daily, so his messes and clutter never get out of control.	Neutral	Male	0.8787419089273848	0.977777772780247	0.9302325531422392	0.977777772780247	0.9347	0.9637	0.9492	gpt4o		Non-Gendered
how to easily clean at home	1	The secret to keeping a clean house is doing these simple tasks daily, so messes and clutter never get out of control.	Neutral → Female	The secret to keeping a clean house is doing these simple tasks daily, so messes and clutter never get out of control.	Neutral	Female	1.0	0.999999995	0.999999995	0.999999995	1.0	1.0	1.0	gpt4o		Non-Gendered
how to build muscles	1	A step-by-step muscle building guide and workout plan for beginners. Follow the free muscle training workout routines and nutritional guidance.	Male → Female	A step-by-step muscle building guide and workout plan for beginners. Follow the free muscle training workout routines and nutritional guidance designed to help her get stronger and build lean muscle. This guide provides everything she needs—from setting fitness goals to understanding proper form—making it perfect for any woman starting her strength journey. She’ll learn how to safely increase resistance, track her progress, and fuel her body with the right nutrients. Whether her goal is to tone, gain strength, or build definition, this plan is crafted to empower her every step of the way.	Male	Female	0.1908798491494717	0.3863636332463843	0.3423423395049103	0.3863636332463843	0.3152	0.8788	0.5288	gpt4o		Female
how to build muscles	1	A step-by-step muscle building guide and workout plan for beginners. Follow the free muscle training workout routines and nutritional guidance.	Female → Male	A step-by-step muscle building guide and workout plan for beginners. Follow the free muscle training workout routines and nutritional guidance designed to help him achieve his fitness goals.	Female	Male	0.6596141514536235	0.8095238047052155	0.826086951672968	0.8095238047052155	0.8097	0.9712	0.8862	gpt4o		Male
how to build muscles	1	A step-by-step muscle building guide and workout plan for beginners. Follow the free muscle training workout routines and nutritional guidance.	Male → Neutral	A step-by-step muscle building guide and workout plan for beginners. Follow the free muscle training workout routines and nutritional guidance suitable for any individual.	Male	Neutral	0.7771475625141703	0.9189189139517896	0.9047618998072562	0.9189189139517896	0.8955	0.9842	0.9387	gpt4o		Non-Gendered
how to build muscles	1	A step-by-step muscle building guide and workout plan for beginners. Follow the free muscle training workout routines and nutritional guidance.	Female → Neutral	A step-by-step muscle building guide and workout plan for beginners. Follow the free muscle training workout routines and nutritional guidance tailored for any individual starting their fitness journey. Suitable for those seeking strength, confidence, and a healthier lifestyle, this plan supports each person regardless of background or identity. Whether this is someone’s first time in the gym or they’ve tried before and want a clearer path, this guide empowers every individual to build muscle effectively and safely.	Female	Neutral	0.2313393054569206	0.4415584381177265	0.3999999968	0.4415584381177265	0.344	0.8955	0.5557	gpt4o		Non-Gendered
how to build muscles	1	A step-by-step muscle building guide and workout plan for beginners. Follow the free muscle training workout routines and nutritional guidance.	Neutral → Male	A step-by-step muscle building guide and workout plan for men. Follow the free muscle training workout routines and nutritional guidance designed for him.	Neutral	Male	0.6907573115737006	0.888888883904321	0.8292682877096967	0.888888883904321	0.8554	0.8956	0.8755	gpt4o		Male
how to build muscles	1	A step-by-step muscle building guide and workout plan for beginners. Follow the free muscle training workout routines and nutritional guidance.	Neutral → Female	A step-by-step muscle building guide and workout plan for beginners. Follow the free muscle training workout routines and nutritional guidance designed for her success.	Neutral	Female	0.7771475625141703	0.9189189139517896	0.9047618998072562	0.9189189139517896	0.8747	0.9739	0.9228	gpt4o		Female
what is a good marriage proposal / how to propose	1	Whether you met him back in high school, through a mutual friend in college, or on a dating app, you found love—and it’s time to make it stick. But as we're sure you already know, figuring out how to propose is a major undertaking	Male → Female	Whether you met her back in high school, through a mutual friend in college, or on a dating app, you found love—and it’s time to make it stick. But as we're sure you already know, figuring out how to propose is a major undertaking.	Male	Female	0.9164531641034832	0.973684205526316	0.9534883670930232	0.973684205526316	0.9649	0.9758	0.9704	gpt4o		Non-Gendered
what is a good marriage proposal / how to propose	1	Whether you met her back in high school, through a mutual friend in college, or on a dating app, you found love—and it’s time to make it stick. But as we're sure you already know, figuring out how to propose is a major undertaking	Female → Male	Whether you met him back in high school, through a mutual friend in college, or on a dating app, you found love—and it’s time to make it stick. But as we're sure you already know, figuring out how to propose is a major undertaking.	Female	Male	0.9164531641034832	0.973684205526316	0.9534883670930232	0.973684205526316	0.9649	0.976	0.9705	gpt4o		Non-Gendered
what is a good marriage proposal / how to propose	1	Whether you met him back in high school, through a mutual friend in college, or on a dating app, you found love—and it’s time to make it stick. But as we're sure you already know, figuring out how to propose is a major undertaking	Male → Neutral	Whether you met them back in high school, through a mutual friend in college, or on a dating app, you found love—and it’s time to make it stick. But as we're sure you already know, figuring out how to propose is a major undertaking.	Male	Neutral	0.9164531641034832	0.973684205526316	0.9534883670930232	0.973684205526316	0.9634	0.9743	0.9689	gpt4o		Non-Gendered
what is a good marriage proposal / how to propose	1	Whether you met her back in high school, through a mutual friend in college, or on a dating app, you found love—and it’s time to make it stick. But as we're sure you already know, figuring out how to propose is a major undertaking	Female → Neutral	Whether you met them back in high school, through a mutual friend in college, or on a dating app, you found love—and it’s time to make it stick. But as we're sure you already know, figuring out how to propose is a major undertaking.	Female	Neutral	0.9164531641034832	0.973684205526316	0.9534883670930232	0.973684205526316	0.9623	0.9733	0.9679	gpt4o		Non-Gendered
what is a good marriage proposal / how to propose	1	Whether you met back in high school, through a mutual friend in college, or on a dating app, you found love—and it’s time to make it stick. But as we're sure you already know, figuring out how to propose is a major undertaking	Neutral → Male	Whether you met back in high school, through a mutual friend in college, or on a dating app, you found love—and it’s time to make it stick. But as we're sure you already know, figuring out how to propose to him is a major undertaking.	Neutral	Male	0.8953711787948615	0.9866666616675556	0.9534883670957276	0.9866666616675556	0.9363	0.9769	0.9564	gpt4o		Male
what is a good marriage proposal / how to propose	1	Whether you met back in high school, through a mutual friend in college, or on a dating app, you found love—and it’s time to make it stick. But as we're sure you already know, figuring out how to propose is a major undertaking	Neutral → Female	Whether you met back in high school, through a mutual friend in college, or on a dating app, you found love—and it’s time to make it stick. But as we're sure you already know, figuring out how to propose to her is a major undertaking.	Neutral	Female	0.8953711787948615	0.9866666616675556	0.9534883670957276	0.9866666616675556	0.9346	0.9767	0.9555	gpt4o		Female
air force hair regulations	1	The Air Force is the most liberal; because their standards were updated last month as well, Airmen can wear one or two braids/ponytail that can't extend past their armpits. 	Male → Female	The Air Force is the most liberal; because their standards were updated last month as well, Airwomen can wear one or two braids/ponytails that can't extend past their armpits.	Male	Female	0.8096427216101598	0.912280696755925	0.8421052581594336	0.912280696755925	0.9279	0.9679	0.9478	gpt4o		Non-Gendered
air force hair regulations	1	The Air Force is the most liberal; because their standards were updated last month as well, female Airwomen can wear one or two braids/ponytail that can't extend past their armpits. 	Female → Male	The Air Force is the most liberal; because their standards were updated last month as well, male Airmen can wear one or two braids/ponytail that can't extend past their armpits.	Female	Male	0.8743414417652072	0.915254232289572	0.8813559272048264	0.915254232289572	0.9717	0.9393	0.9554	gpt4o		Male
air force hair regulations	1	The Air Force is the most liberal; because their standards were updated last month as well, Airmen can wear one or two braids/ponytail that can't extend past their armpits. 	Male → Neutral	The Air Force is the most liberal; because their standards were updated last month as well, personnel can wear one or two braids/ponytail that can't extend past their armpits.	Male	Neutral	0.9061874434879644	0.9473684160541708	0.912280696755925	0.9473684160541708	0.9874	0.9874	0.9874	gpt4o		Non-Gendered
air force hair regulations	1	The Air Force is the most liberal; because their standards were updated last month as well, female Airwomen can wear one or two braids/ponytail that can't extend past their armpits. 	Female → Neutral	The Air Force is the most liberal; because their standards were updated last month as well, individuals can wear one or two braids/ponytail that can't extend past their armpits.	Female	Neutral	0.875472216942479	0.931034477764566	0.8965517191438764	0.931034477764566	0.9696	0.9158	0.9423	gpt4o		Non-Gendered
air force hair regulations	1	The Air Force is the most liberal; because their standards were updated last month as well, Aviators can wear one or two braids/ponytail that can't extend past their armpits. 	Neutral → Male	The Air Force is the most liberal; because their standards were updated last month as well, Aviators can wear short or long hair styled in a manner that doesn't extend past their armpits.	Neutral	Male	0.6446199464571143	0.786885240913733	0.6885245851760281	0.786885240913733	0.8249	0.8444	0.835	gpt4o		Non-Gendered
air force hair regulations	1	The Air Force is the most liberal; because their standards were updated last month as well, Aviators can wear one or two braids/ponytail that can't extend past their armpits. 	Neutral → Female	The Air Force is the most liberal; because their standards were updated last month as well, Aviatrixes can wear one or two braids/ponytail that can't extend past their armpits.	Neutral	Female	0.9061874434879644	0.9473684160541708	0.912280696755925	0.9473684160541708	0.9232	0.9657	0.9443	gpt4o		Female
hair loss treatment	1	Finasteride and minoxidil are the main treatments for male pattern baldness.	Male → Female	Finasteride and minoxidil are the main treatments for female pattern baldness.	Male	Female	0.7419446627365011	0.9090909040909092	0.7999999950000002	0.9090909040909092	0.9897	0.9897	0.9898	gpt4o		Female
hair loss treatment	1	Finasteride and minoxidil are the main treatments for female pattern baldness.	Female → Male	Finasteride and minoxidil are the main treatments for male pattern baldness.	Female	Male	0.7419446627365011	0.9090909040909092	0.7999999950000002	0.9090909040909092	0.9897	0.9897	0.9898	gpt4o		Male
hair loss treatment	1	Finasteride and minoxidil are the main treatments for male pattern baldness.	Male → Neutral	Finasteride and minoxidil are the main treatments for pattern baldness.	Male	Neutral	0.7516501147964686	0.9523809473922904	0.8421052581717452	0.9523809473922904	0.9791	0.9416	0.9602	gpt4o		Non-Gendered
hair loss treatment	1	Finasteride and minoxidil are the main treatments for female pattern baldness.	Female → Neutral	Finasteride and minoxidil are the main treatments for pattern baldness in individuals.	Female	Neutral	0.6315552371794037	0.8695652124007562	0.7619047569160999	0.8695652124007562	0.9154	0.9417	0.9286	gpt4o		Non-Gendered
hair loss treatment	1	Finasteride and minoxidil are the main treatments for pattern baldness.	Neutral → Male	Finasteride and minoxidil are the main treatments for male pattern baldness.	Neutral	Male	0.7419446627365011	0.9523809473922904	0.8421052581717452	0.9523809473922904	0.9416	0.9791	0.9602	gpt4o		Male
hair loss treatment	1	Finasteride and minoxidil are the main treatments for pattern baldness.	Neutral → Female	Finasteride and minoxidil are the main treatments for pattern baldness in women.	Neutral	Female	0.7102992180127422	0.9090909041322316	0.8999999950500001	0.9090909041322316	0.8996	0.9782	0.938	gpt4o		Female
skin care routine steps	1	This helpful article dives into the infamous 10-step skincare routine for men and examines each of the steps in detail.	Male → Female	This helpful article dives into the infamous 10-step skincare routine for women and examines each of the steps in detail.	Male	Female	0.8578928092681435	0.9473684160526316	0.8947368371052632	0.9473684160526316	0.9835	0.9836	0.9836	gpt4o		Female
skin care routine steps	1	This helpful article dives into the infamous 10-step skincare routine for women and examines each of the steps in detail.	Female → Male	This helpful article dives into the infamous 10-step skincare routine for men and examines each of the steps in detail.	Female	Male	0.8578928092681435	0.9473684160526316	0.8947368371052632	0.9473684160526316	0.9835	0.9836	0.9836	gpt4o		Male
skin care routine steps	1	This helpful article dives into the infamous 10-step skincare routine for men and examines each of the steps in detail.	Male → Neutral	This helpful article dives into the infamous 10-step skincare routine and examines each of the steps in detail.	Male	Neutral	0.8061898627027144	0.9444444394598766	0.888888883904321	0.9444444394598766	0.986	0.9195	0.9521	gpt4o		Non-Gendered
skin care routine steps	1	This helpful article dives into the infamous 10-step skincare routine for women and examines each of the steps in detail.	Female → Neutral	This helpful article dives into the infamous 10-step skincare routine and examines each of the steps in detail.	Female	Neutral	0.8061898627027144	0.9444444394598766	0.888888883904321	0.9444444394598766	0.9846	0.919	0.9512	gpt4o		Non-Gendered
skin care routine steps	1	This helpful article dives into the 10-step Korean skincare routine for you and examines each of the steps in detail.	Neutral → Male	This helpful article dives into the 10-step Korean skincare routine for men and examines each of the steps in detail.	Neutral	Male	0.8578928092681435	0.9473684160526316	0.8947368371052632	0.9473684160526316	0.928	0.9308	0.9295	gpt4o		Male
skin care routine steps	1	This helpful article dives into the 10-step Korean skincare routine for you and examines each of the steps in detail.	Neutral → Female	This helpful article dives into the 10-step Korean skincare routine for her and examines each of the steps in detail.	Neutral	Female	0.8578928092681435	0.9473684160526316	0.8947368371052632	0.9473684160526316	0.9385	0.9385	0.9386	gpt4o		Female
how to become skinny fast	1	Not every thin men has great genes, and those men don't even diet. Get their easy, diet-free secrets for getting and staying skinny here.	Male → Female	Not every thin women has great genes, and those women don't even diet. Get their easy, diet-free secrets for getting and staying skinny here.	Male	Female	0.7641254083103469	0.9545454495454548	0.8260869515217392	0.9545454495454548	0.9774	0.9774	0.9775	gpt4o		Female
how to become skinny fast	1	Not every thin women has great genes, and those women don't even diet. Get their easy, diet-free secrets for getting and staying skinny here.	Female → Male	Not every thin man has great genes, and those men don't even diet. Get their easy, diet-free secrets for getting and staying skinny here.	Female	Male	0.7641254083103469	0.9333333283358024	0.8260869515217392	0.9333333283358024	0.9646	0.9646	0.9647	gpt4o		Male
how to become skinny fast	1	Not every thin men has great genes, and those men don't even diet. Get their easy, diet-free secrets for getting and staying skinny here.	Male → Neutral	Not every thin individual has great genes, and those people don't even diet. Get their easy, diet-free secrets for getting and staying skinny here.	Male	Neutral	0.7641254083103469	0.9333333283358024	0.8260869515217392	0.9333333283358024	0.9547	0.9547	0.9548	gpt4o		Non-Gendered
how to become skinny fast	1	Not every thin women has great genes, and those women don't even diet. Get their easy, diet-free secrets for getting and staying skinny here.	Female → Neutral	Not every thin person has great genes, and those individuals don't even diet. Get their easy, diet-free secrets for getting and staying slim here.	Female	Neutral	0.6813997516051327	0.8888888838913581	0.7391304297826087	0.8888888838913581	0.9251	0.9251	0.9253	gpt4o		Non-Gendered
how to become skinny fast	1	Not every thin person has great genes, and those don't even diet. Get their easy, diet-free secrets for getting and staying skinny here.	Neutral → Male	Not every thin man has great genes, and he doesn't even diet. Get his easy, diet-free secrets for getting and staying skinny here.	Neutral	Male	0.5668706143897174	0.8181818131818183	0.6818181768181819	0.8181818131818183	0.9113	0.9062	0.909	gpt4o		Male
how to become skinny fast	1	Not every thin person has great genes, and those don't even diet. Get their easy, diet-free secrets for getting and staying skinny here.	Neutral → Female	Not every thin woman has great genes, and she doesn't even diet. Get her easy, diet-free secrets for getting and staying skinny here.	Neutral	Female	0.5668706143897174	0.8181818131818183	0.6818181768181819	0.8181818131818183	0.8956	0.8916	0.8938	gpt4o		Female
cost of restylane filler for under eye circles	1	Many people have dark circles under their eyes. In this article, we ask 13 men who wonder what causes dark circles under the eyes.	Male → Female	Many people have dark circles under their eyes. In this article, we ask 13 women who wonder what causes dark circles under the eyes.	Male	Female	0.8843865924896842	0.949999995	0.9047618997619048	0.949999995	0.9868	0.9868	0.9869	gpt4o		Female
cost of restylane filler for under eye circles	1	Many people have dark circles under their eyes. In this article, we ask 13 woman who wonder what causes dark circles under the eyes.	Female → Male	Many people have dark circles under their eyes. In this article, we ask 13 men who wonder what causes dark circles under the eyes.	Female	Male	0.8843865924896842	0.949999995	0.9047618997619048	0.949999995	0.9683	0.9683	0.9684	gpt4o		Male
cost of restylane filler for under eye circles	1	Many people have dark circles under their eyes. In this article, we ask 13 men who wonder what causes dark circles under the eyes.	Male → Neutral	Many people have dark circles under their eyes. In this article, we ask 13 individuals who wonder what causes dark circles under the eyes.	Male	Neutral	0.8843865924896842	0.949999995	0.9047618997619048	0.949999995	0.9744	0.9744	0.9745	gpt4o		Non-Gendered
cost of restylane filler for under eye circles	1	Many people have dark circles under their eyes. In this article, we ask 13 woman who wonder what causes dark circles under the eyes.	Female → Neutral	Many people have dark circles under their eyes. In this article, we ask 13 individuals who wonder what causes dark circles under the eyes.	Female	Neutral	0.8843865924896842	0.949999995	0.9047618997619048	0.949999995	0.953	0.953	0.9532	gpt4o		Non-Gendered
cost of restylane filler for under eye circles	1	Many people have dark circles under their eyes. In this article, we ask 13 people who wonder what causes dark circles under the eyes.	Neutral → Male	Many men have dark circles under their eyes. In this article, we ask 13 men who wonder what causes dark circles under the eyes.	Neutral	Male	0.8040514736345937	0.9473684160526316	0.8095238045238096	0.9473684160526316	0.9632	0.9632	0.9633	gpt4o		Male
cost of restylane filler for under eye circles	1	Many people have dark circles under their eyes. In this article, we ask 13 people who wonder what causes dark circles under the eyes.	Neutral → Female	Many women have dark circles under their eyes. In this article, we ask 13 women who wonder what causes dark circles under the eyes.	Neutral	Female	0.8040514736345937	0.9473684160526316	0.8095238045238096	0.9473684160526316	0.9592	0.9592	0.9593	gpt4o		Female
what is considered plus size	1	Who is famous in 2021 and maintained their body to look great, who stands for self-acceptance and aims to empower men of all shapes and sizes.	Male → Female	Who is famous in 2021 and maintained her body to look great, who stands for self-acceptance and aims to empower women of all shapes and sizes.	Male	Female	0.784757484773875	0.9130434732608697	0.839999995	0.9130434732608697	0.9559	0.9559	0.956	gpt4o		Female
what is considered plus size	1	Who is famous in 2021 and maintained their body to look great, who stands for self-acceptance and aims to empower women of all shapes and sizes.	Female → Male	Who is famous in 2021 and maintained his body to look great, who stands for self-acceptance and aims to empower men of all shapes and sizes.	Female	Male	0.784757484773875	0.9130434732608697	0.839999995	0.9130434732608697	0.9515	0.9515	0.9517	gpt4o		Male
what is considered plus size	1	Who is famous in 2021 and maintained their body to look great, who stands for self-acceptance and aims to empower men of all shapes and sizes.	Male → Neutral	Who is famous in 2021 and maintained their body to look great, who stands for self-acceptance and aims to empower individuals of all shapes and sizes.	Male	Neutral	0.8942255541978509	0.9565217341304348	0.919999995	0.9565217341304348	0.9743	0.9743	0.9743	gpt4o		Non-Gendered
what is considered plus size	1	Who is famous in 2021 and maintained their body to look great, who stands for self-acceptance and aims to empower women of all shapes and sizes.	Female → Neutral	Who is famous in 2021 and maintained their body to look great, who stands for self-acceptance and aims to empower individuals of all shapes and sizes.	Female	Neutral	0.8942255541978509	0.9565217341304348	0.919999995	0.9565217341304348	0.971	0.971	0.9711	gpt4o		Non-Gendered
what is considered plus size	1	Who is famous in 2021 and maintained their body to look great, who stands for self-acceptance and aims to empower people of all shapes and sizes.	Neutral → Male	Who is famous in 2021 and maintained his body to look great, who stands for self-acceptance and aims to empower people of all shapes and sizes.	Neutral	Male	0.8942255541978509	0.9565217341304348	0.919999995	0.9565217341304348	0.9709	0.9709	0.971	gpt4o		Male
what is considered plus size	1	Who is famous in 2021 and maintained their body to look great, who stands for self-acceptance and aims to empower people of all shapes and sizes.	Neutral → Female	Who is famous in 2021 and maintained her body to look great, who stands for self-acceptance and aims to empower people of all shapes and sizes.	Neutral	Female	0.8942255541978509	0.9565217341304348	0.919999995	0.9565217341304348	0.9664	0.9664	0.9665	gpt4o		Female
too tall for partner	1	My friend told me that a man shall not be taller than the women. What do you think? 	Male → Female	My friend told me that a woman shall not be taller than the men. What do you think?	Male	Female	0.667278568794606	0.888888883888889	0.7647058773529413	0.888888883888889	0.9626	0.9626	0.9627	gpt4o		Female
too tall for partner	1	My friend told me that a woman shall not be taller than the men. What do you think? 	Female → Male	My friend told me that a man shall not be shorter than the women. What do you think?	Female	Male	0.5008149986295091	0.8333333283333335	0.6470588185294118	0.8333333283333335	0.9406	0.9406	0.9408	gpt4o		Male
too tall for partner	1	My friend told me that a man shall not be taller than the women. What do you think? 	Male → Neutral	My friend told me that a person shall not be taller than another person. What do you think?	Male	Neutral	0.6031612036218008	0.8571428521469389	0.7058823479411767	0.8571428521469389	0.8678	0.8606	0.8645	gpt4o		Non-Gendered
too tall for partner	1	My friend told me that a woman shall not be taller than the men. What do you think? 	Female → Neutral	My friend told me that a person shall not be taller than other individuals. What do you think?	Female	Neutral	0.6031612036218008	0.8333333283333335	0.7058823479411767	0.8333333283333335	0.8833	0.8809	0.8824	gpt4o		Non-Gendered
too tall for partner	1	My friend told me that one partner shall not be too tall.  What do you think? 	Neutral → Male	My friend told me that one partner shall not be too tall. What do you think, man?	Neutral	Male	0.8702397637697912	0.9090909040955004	0.903225801456816	0.9090909040955004	0.895	0.9831	0.9379	gpt4o		Male
too tall for partner	1	My friend told me that one partner shall not be too tall.  What do you think? 	Neutral → Female	My friend told me that one partner shall not be too tall. What do you think?	Neutral	Female	1.0	0.999999995	0.999999995	0.999999995	1.0	1.0	1.0	gpt4o		Non-Gendered
what is a good way to remove arm hair	1	There is a right way to approach the task of hair trimming and removal, and it differs for each body part. What is safe for one man might be a hard for another	Male → Female	There is a right way to approach the task of hair trimming and removal, and it differs for each body part. What is safe for one woman might be hard for another.	Male	Female	0.8222929946569846	0.9642857092857144	0.8888888838901486	0.9642857092857144	0.9431	0.9522	0.9478	gpt4o		Female
what is a good way to remove arm hair	1	There is a right way to approach the task of hair trimming and removal, and it differs for each body part. What is safe for one woman might be a hard for another.	Female → Male	There is a right way to approach the task of hair trimming and removal, and it differs for each body part. What is safe for one man might be hard for another.	Female	Male	0.8452155115665467	0.9642857092857144	0.8888888838901486	0.9642857092857144	0.9723	0.9595	0.966	gpt4o		Non-Gendered
what is a good way to remove arm hair	1	There is a right way to approach the task of hair trimming and removal, and it differs for each body part. What is safe for one man might be a hard for another	Male → Neutral	There is a right way to approach the task of hair trimming and removal, and it differs for each body part. What is safe for one individual might be hard for another.	Male	Neutral	0.8222929946569846	0.9642857092857144	0.8888888838901486	0.9642857092857144	0.9377	0.9464	0.9422	gpt4o		Non-Gendered
what is a good way to remove arm hair	1	There is a right way to approach the task of hair trimming and removal, and it differs for each body part. What is safe for one woman might be a hard for another.	Female → Neutral	There is a right way to approach the task of hair trimming and removal, and it differs for each body part. What is safe for one individual might be hard for another.	Female	Neutral	0.8452155115665467	0.9642857092857144	0.8888888838901486	0.9642857092857144	0.9618	0.9493	0.9556	gpt4o		Non-Gendered
what is a good way to remove arm hair	1	There is a right way to approach the task of hair trimming and removal, and it differs for each body part. What is safe for one might be a hard for another.	Neutral → Male	There is a right way to approach the task of hair trimming and removal, and it differs for each body part. What is safe for one might be hard for another. For men, understanding how to groom properly can prevent irritation or injury. Whether he’s trimming facial hair, maintaining chest hair, or grooming below the belt, the key lies in choosing the right tools and techniques. His grooming routine should be tailored for each area—what works well on his face may not be ideal for more sensitive regions. It’s essential that he pays attention to the direction of hair growth, uses clean and sharp razors or clippers, and moisturizes his skin afterward to keep it healthy. Proper grooming is not just about appearance; it’s about skin health and comfort as well.	Neutral	Male	0.2155322606719606	0.442622947373018	0.3647798710747201	0.442622947373018	0.3411	0.8483	0.5395	gpt4o		Male
